,Name,Price,Menu,Menu_link_re,Menu_link_ye,Review_new,Star_new,Address_new,OpenTime_new,Amentities
817,Mario's Restaurant,"Moderate, 11 to 30","Fried Calamari,Marinara,Lasagna,Saltimbocca,Eggplant Rollatini,Eggplant Parmigiana,Medallions of Chicken Scarpariello,Scarpariello,Manicotti,Alla Vodka",http://www.mariosarthurave.com/menu,https://www.yelp.com/menu/marios-restaurant-bronx-2,284,3.5,"2342 Arthur Ave\nBronx, NY 10458\nBelmont\n",Mon\nClosed\nTue\n11:30 AM - 9:00 PM\nWed\n11:30 AM - 9:00 PM\nThu\n11:30 AM - 9:00 PM\nFri\n11:30 AM - 10:00 PM\nSat\n12:00 PM - 10:00 PM\nSun\n11:30 AM - 9:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required'"
818,Tandoori Place,"Moderate, 11 to 30","Chicken Tikka Masala,Tandoori Chicken,Kati Rolls,Butter Chicken,Chilli Chicken,Chicken Wings,Jasmine Rice,Lamb Rogan Josh,Vegan Vegetable Samosa,Tandoori Wings",https://www.tandooriplace.us/menu,,63,4.5,"2146 Starling Ave\nBronx, NY 10462\nParkchester\n",Mon\n11:00 AM - 10:00 PM\nTue\n11:00 AM - 10:00 PM\nWed\n11:00 AM - 10:00 PM\nThu\n11:00 AM - 10:00 PM\nFri\n11:00 AM - 10:00 PM\nSat\n11:00 AM - 10:00 PM\nSun\n11:00 AM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'COVID-19 updates'"
819,Sabor Latino Seafood Restaurant,"Moderate, 11 to 30","Broiled Clams,Broiled Lobster,Palomilla,Shrimp Tostones a La Vinagreta,Shrimp Fried Rice,Avocado Salad,Broiled Shrimp,Stuffed Clams,Stuffed Shrimp,Teriyaki Chicken",,https://www.yelp.com/menu/sabor-latino-seafood-restaurant-bronx,42,4,"2161 Starling Ave\nBronx, NY 10462\nParkchester\n",,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Many Vegetarian Options'"
820,Sriprai Honey’s Thai Kitchen,,"Pad Thai,Pad See Ew Beef,Pad Won Sen,Mix Veg",,,22,4,"3036 Westchester Ave\nBronx, NY 10461\nPelham Bay\n",Mon\n11:00 AM - 11:00 PM\nTue\n11:00 AM - 11:00 PM\nWed\n11:00 AM - 11:00 PM\nThu\n11:00 AM - 11:00 PM\nFri\n11:00 AM - 11:00 PM\nSat\n11:00 AM - 11:00 PM\nSun\n11:00 AM - 11:00 PM\n,'Classy'
821,Crab Island Cajun Seafood Express,,"Lobster Roll,Shrimp Sandwiches,Catfish Sandwiches",,https://www.yelp.com/menu/crab-island-cajun-seafood-express-new-york,14,4,"2960 Middletown Rd\nNew York, NY 10461\nCountry Club\n",Mon\n12:00 PM - 10:00 PM\nTue\n12:00 PM - 10:00 PM\nWed\n12:00 PM - 10:00 PM\nThu\n12:00 PM - 10:00 PM\nFri\n12:00 PM - 10:00 PM\nSat\n12:00 PM - 10:00 PM\nSun\n12:00 PM - 10:00 PM\n,"'Offers Delivery', 'Offers Takeout'"
822,The Bronx Beer Hall,"Moderate, 11 to 30","Antipasto,Turkey Sliders,Korean Pulled Pork Salad",http://www.thebronxbeerhall.com/food/,https://www.yelp.com/menu/the-bronx-beer-hall-bronx,152,3.5,"2344 Arthur Ave\nBronx, NY 10458\nBelmont\n",Mon\n4:00 PM - 12:00 AM\nTue\n11:00 AM - 3:00 AM\nWed\n11:00 AM - 3:00 AM\nThu\n11:00 AM - 3:00 AM\nFri\n11:00 AM - 3:00 AM\nSat\n11:00 AM - 3:00 AM\nSun\n11:00 AM - 8:00 PM\n,"'Offers Takeout', 'No Reservations', 'No Delivery', 'Vegan Options'"
823,Papaye,"Moderate, 11 to 30","Jollof Rice,Fufu,Tilapia,Fried Fish",,https://www.yelp.com/menu/papaye-bronx,34,3.5,"2300 Grand Concourse\nBronx, NY 10458\nFordham\n",,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Many Vegetarian Options'"
824,Tampopo Ramen,"Moderate, 11 to 30","Miso Ramen,Buns,Spicy Miso Ramen,Shio Classic Ramen,Shoyu Ramen,Seaweed Salad,Enter the Dragon Ramen,Curry Ramen,Mushroom Buns,Kaarage Fried Chicken",http://tampoporamennyc.com/menu-1/,https://www.yelp.com/menu/tampopo-ramen-new-york,436,4,"1 Bennett Ave\nNew York, NY 10033\n181st St & 184th St\nWashington Heights\n",Mon\n12:00 PM - 10:00 PM\nTue\n12:00 PM - 10:00 PM\nWed\n12:00 PM - 10:00 PM\nThu\n12:00 PM - 10:00 PM\nFri\n12:00 PM - 10:00 PM\nSat\n12:00 PM - 10:00 PM\nSun\n12:00 PM - 10:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Vegan Options'"
825,Gold Star Jerk & Seafood Center,"Moderate, 11 to 30","Oxtail,Small Jerk Chicken,Curry Shrimp,Jerk Wings,Fried Crab,Baked Chicken,Curry Chicken",,https://www.yelp.com/menu/gold-star-jerk-and-seafood-center-bronx,82,3.5,"3768 White Plains Rd\nBronx, NY 10467\nWilliamsbridge\n",Mon\n6:00 AM - 10:00 PM\nTue\n6:00 AM - 10:00 PM\nWed\n6:00 AM - 10:00 PM\nThu\n6:00 AM - 10:00 PM\nFri\n6:00 AM - 10:00 PM\nSat\n6:00 AM - 10:00 PM\nSun\n6:00 AM - 10:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Many Vegetarian Options'"
826,Bronx Night Market,"Moderate, 11 to 30","Mozzarepa,Pernil,Mango Jerk Chicken,Sweet Potato Pies,Bacon Mac,Birria Tacos,Twister Cake,Fish Shaped Pot Pies,Belize,Fried Chicken",,,35,4.5,,None,
827,Northend Food Hall,,,,https://www.yelp.com/menu/northend-food-hall-new-york,7,5,"4300 Broadway\nNew York, NY 10033\n184th St & 183rd St\nWashington Heights\n",Mon\n11:00 AM - 10:00 PM\nTue\n11:00 AM - 10:00 PM\nWed\n11:00 AM - 10:00 PM\nThu\n11:00 AM - 10:00 PM\nFri\n11:00 AM - 11:00 PM\nSat\n11:00 AM - 11:00 PM\nSun\n11:00 AM - 10:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'Proof of vaccination required', 'All staff fully vaccinated'"
828,Aoyu Sushi,"Moderate, 11 to 30","Sweet Potato Tempura Rolls,Shrimp Tempura,Spicy Tuna Roll,Lobster Tempura Roll,American Dream Roll,Truffle Blue Fin Toro,Golden Lobster Roll,California Roll,Pink Lady Roll,Bento Box",http://www.aoyusushi.com/menu.html,,261,4.5,"3532 A Johnson Ave\nBronx, NY 10463\nRiverdale\n",Mon\n12:00 PM - 3:15 PM\n5:00 PM - 10:00 PM\nTue\n12:00 PM - 3:15 PM\n5:00 PM - 10:00 PM\nWed\n12:00 PM - 3:15 PM\n5:00 PM - 10:00 PM\nThu\n12:00 PM - 3:15 PM\n5:00 PM - 10:00 PM\nFri\n12:00 PM - 3:15 PM\n5:00 PM - 10:30 PM\nSat\n12:00 PM - 3:15 PM\n5:00 PM - 10:30 PM\nSun\n12:00 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Takeout', 'Vegan Options', 'Masks required', 'COVID-19 updates'"
829,Teuta Qebaptore,"Moderate, 11 to 30","Qofte,Suxhuk,Qebapa",,,13,5,"603 E 186th St\nBronx, NY 10458\nBelmont\n",Mon\n11:00 AM - 10:00 PM\nTue\n11:00 AM - 10:00 PM\nWed\n11:00 AM - 10:00 PM\nThu\n11:00 AM - 10:00 PM\nFri\n11:00 AM - 10:00 PM\nSat\n11:00 AM - 10:00 PM\nSun\n11:00 AM - 10:00 PM\n,"'Offers Takeout', 'No Reservations', 'No Delivery', 'Proof of vaccination required'"
830,El Salvadoreño,"Cheap, Under 10",,,,18,4,,None,
831,Seis Vecinos Restaurant,"Moderate, 11 to 30","Tacos,Fish Tacos - Pescado Frito,Tajadas,Quesadillas,Yuca Con Chicharron,Carne Asada Y Huevos Breakfast,Taco Salad",http://www.seisvecinos.com/menu,https://www.yelp.com/menu/seis-vecinos-restaurant-bronx-2,139,3.5,"640 Prospect Ave\nBronx, NY 10455\nLongwood\n",Mon\n10:00 AM - 12:00 AM\nTue\n10:00 AM - 12:00 AM\nWed\n10:00 AM - 12:00 AM\nThu\n10:00 AM - 12:00 AM\nFri\n10:00 AM - 12:00 AM\nSat\n10:00 AM - 12:00 AM\nSun\n10:00 AM - 12:00 AM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required', 'COVID-19 updates'"
832,Bravo African Restaurant,"Moderate, 11 to 30",,,https://www.yelp.com/menu/bravo-african-restaurant-east-bronx,12,4,"1473 Westchester Ave\nEast Bronx, NY 10472\nSoundview\n",,"'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards', 'Moderate Noise'"
833,Patricia's Of Tremont,"Moderate, 11 to 30","Fioretti Boscaiola,Margherita Pizza,Lobster Ravioli,Toasted Almonds,Lobster Bisque,Chicken Marsala,Chicken Francese,Spaghetti Carbonara,Tiramisu",http://www.patricias-pizza.com/restaurants/ny/throggs-neck/10465/patricia-s-pizza-of-tremont/menu,https://www.yelp.com/menu/patricias-of-tremont-bronx,259,4,"3883 E Tremont Ave\nBronx, NY 10465\nEdgewater Park\n",Mon\n11:00 AM - 11:00 PM\nTue\n11:00 AM - 11:00 PM\nWed\n11:00 AM - 11:00 PM\nThu\n11:00 AM - 11:00 PM\nFri\n11:00 AM - 12:00 AM\nSat\n11:00 AM - 12:00 AM\nSun\n12:00 PM - 11:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Staff wears masks'"
834,Fratelli,"Moderate, 11 to 30","Ravioli,Fried Calamari,Filet Of Sole,Scarpariello,Shells W/ Spinach & Ricotta,Penne Vodka,Lasagna,Parmigiana,Broiled Pork Chops,Scallops",https://fratellibronx.com/menus-4-up/,https://www.yelp.com/menu/fratelli-bronx,91,4,"2507 Eastchester Rd\nBronx, NY 10469\nPelham Gardens\n",Mon\n11:30 AM - 9:00 PM\nTue\n11:30 AM - 10:00 PM\nWed\n11:30 AM - 10:00 PM\nThu\n11:30 AM - 10:00 PM\nFri\n11:30 AM - 11:00 PM\nSat\n11:30 AM - 11:00 PM\nSun\n11:30 AM - 9:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards', 'About the Business'"
835,Hibachi Grill & Supreme Buffet,"Moderate, 11 to 30","Fried Fish Basket,Pepper Chicken,Hibachi Rice,Cheese Wonton,Italian Chicken",,https://www.yelp.com/menu/hibachi-grill-and-supreme-buffet-bronx-4,77,3.5,"200 E 161st St\nBronx, NY 10451\nConcourse Village\n",Mon\n11:00 AM - 10:00 PM\nTue\n11:00 AM - 10:00 PM\nWed\n11:00 AM - 10:00 PM\nThu\n11:00 AM - 10:00 PM\nFri\n11:00 AM - 10:00 PM\nSat\n11:00 AM - 10:00 PM\nSun\n11:00 AM - 10:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Limited Vegetarian Options'"
836,Pepe's Place,"Moderate, 11 to 30","Jumbo Shrimp,Thai Chili Shrimp,Plain Jumbo Shrimp and Ling Whiting Combo Platter,Ny Buffalo Shrimp,Grilled South Indian BBQ Chicken Gyro,Ny Fried Chicken",http://thepepesplace.com/assets/menu.pdf,https://www.yelp.com/menu/pepes-place-new-rochelle,405,4.5,"560 North Ave\nNew Rochelle, NY 10801\n",Mon\nClosed\nTue\nClosed\nWed\n1:00 PM - 9:30 PM\nThu\n1:00 PM - 9:30 PM\nFri\n1:00 PM - 9:30 PM\nSat\n1:00 PM - 9:30 PM\nSun\n1:00 PM - 9:30 PM\n,"'Health Score95 out of 100\nPowered by Hazel Analytics', 'Offers Delivery', 'Offers Takeout', 'No Reservations'"
837,Bognan International West African Restaurant,"Cheap, Under 10","Fufu Goat Meat Stew,Jollof Rice,Peanut Butter Soup,Fufuo,Okro Soup",,,24,4,"590 E 169th St\nBronx, NY 10456\nMorrisania\n",Mon\n10:00 AM - 10:00 PM\nTue\n10:00 AM - 10:00 PM\nWed\n10:00 AM - 10:00 PM\nThu\n10:00 AM - 10:00 PM\nFri\n10:00 AM - 10:00 PM\nSat\n10:00 AM - 10:00 PM\nSun\n10:00 AM - 10:00 PM\n,"'Offers Takeout', 'No Reservations', 'Accepts Credit Cards', 'Accepts Apple Pay'"
838,Native Noodles,"Moderate, 11 to 30","Laksa Noodles,Pork and Shrimp Wonton Dumplings,Chili Crab Buns,Popcorn Chicken,Singapore Noodles,Satay Peanut Noodles,Roti John Sandwich,Honey Roasted Pork Over Rice,Chili Crab Pasta,Crispy Shrimp Fritters",,https://www.yelp.com/menu/native-noodles-new-york-2,87,4.5,"2129 Amsterdam Ave\nNew York, NY 10032\n166th St & 165th St\nWashington Heights\n",Mon\nClosed\nTue\n12:00 PM - 9:00 PM\nWed\n12:00 PM - 9:00 PM\nThu\n12:00 PM - 9:00 PM\nFri\n12:00 PM - 9:00 PM\nSat\n12:00 PM - 9:00 PM\nSun\n12:00 PM - 9:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required'"
839,Picante Picante,"Moderate, 11 to 30","Flautas,Tamales,Gordita,Sopes,Al Pastor Taco",http://www.picantepicanteny.com/our-menu/,https://www.yelp.com/menu/picante-picante-bronx-4,170,4,"156 W 231st St\nBronx, NY 10463\n",Mon\n10:30 AM - 9:00 PM\nTue\n10:30 AM - 10:00 PM\nWed\n10:30 AM - 10:00 PM\nThu\n10:30 AM - 10:00 PM\nFri\n10:30 AM - 10:00 PM\nSat\n10:30 AM - 10:00 PM\nSun\n12:00 PM - 9:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Vegan Options'"
840,The Handpulled Noodle,"Moderate, 11 to 30","Beijing Bolognese,Dapan-niu,Braised Five Spice Pork Stewed Noodles",,https://www.yelp.com/menu/the-handpulled-noodle-new-york,964,4,"3600 Broadway\nSte 3\nNew York, NY 10031\n148th St & 149th St\nHarlem\n",Mon\n11:30 AM - 11:00 PM\nTue\n11:30 AM - 11:00 PM\nWed\n11:30 AM - 11:00 PM\nThu\n11:30 AM - 11:00 PM\nFri\n11:30 AM - 12:00 AM\nSat\n11:30 AM - 12:00 AM\nSun\n11:30 AM - 11:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required'"
841,Crab Du Jour - Hunts Point,"Moderate, 11 to 30","Fried Coconut Shrimp,Crab Cake Basket,Creole Lobster Roll",,https://www.yelp.com/menu/crab-du-jour-hunts-point-bronx,11,4,"925 Hunts Point Ave\nBronx, NY 10459\nLongwood\n",Mon\n11:30 AM - 10:30 PM\nTue\n11:30 AM - 10:30 PM\nWed\n11:30 AM - 10:30 PM\nThu\n11:30 AM - 10:30 PM\nFri\n11:30 AM - 11:00 PM\nSat\n11:30 AM - 11:00 PM\nSun\n11:30 AM - 10:30 PM\n,"'Offers Delivery', 'Offers Takeout'"
842,Legendary Bar & Grill,"Moderate, 11 to 30","Tex Mex Burger,Cuban Sandwich,Penne a La Vodka,Banging Shrimp Penne,Grilled Chicken",,https://www.yelp.com/menu/legendary-bar-and-grill-bronx-2,20,4.5,"3513 E Tremont Ave\nBronx, NY 10465\nSchuylerville\n",Mon\n11:00 AM - 2:00 AM\nTue\n11:00 AM - 2:00 AM\nWed\n11:00 AM - 2:00 AM\nThu\n11:00 AM - 2:00 AM\nFri\n11:00 AM - 2:00 AM\nSat\n11:00 AM - 2:00 AM\nSun\n11:00 AM - 2:00 AM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards'"
843,,,,,,,,,,
844,,,,,,,,,,
845,La Cabana 2 Salvadorena Restaurant,"Moderate, 11 to 30",,,,14,3.5,"3150 Villa Ave\nBronx, NY 10468\nNorwood\n",,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Accepts Credit Cards'"
846,Jerk House,"Moderate, 11 to 30","Fried Chicken Meal,Rasta Pasta,BBQ Jerk Ribs,Curry Goat Meal",,https://www.yelp.com/menu/jerk-house-bronx,60,3.5,"4246 White Plains\nBronx, NY 10466\nWakefield\n",Mon\n8:00 AM - 9:00 PM\nTue\n8:00 AM - 9:00 PM\nWed\n8:00 AM - 9:00 PM\nThu\n8:00 AM - 9:00 PM\nFri\n8:00 AM - 10:00 PM\nSat\n8:00 AM - 10:00 PM\nSun\nClosed\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Many Vegetarian Options'"
847,Mr.Q's,"Moderate, 11 to 30","Mr Q Steak,Spicy Yellowtail Roll,Scallops,Pan Fried Pork Dumplings,Chicken Wings,Crispy Noodles,Bento Box,Crispy Shrimp",,,92,3.5,"2115 Williamsbridge Rd\nBronx, NY 10461\nPelham Gardens\n",Mon\n11:00 AM - 9:30 PM\nTue\n11:00 AM - 9:30 PM\nWed\n11:00 AM - 9:30 PM\nThu\n11:00 AM - 9:30 PM\nFri\n11:00 AM - 10:30 PM\nSat\n12:00 PM - 10:30 PM\nSun\n12:00 PM - 9:30 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Accepts Credit Cards', 'COVID-19 updates'"
848,Leche Y Miel Restaurant,"Moderate, 11 to 30","Leche Y Miel Panna Cotta,BBQ Pulled Pork,Smoked Shrimp Mofonguitos,Fried Chicken and Waffles,Herb Grilled Chicken Breast,Creamy Coconut Flan,Chicarrones De Pollo Con Tostones,Pork Chop with Spaghetti,Tres Leches Cake,Shredded Skirt Steak",,https://www.yelp.com/menu/leche-y-miel-restaurant-bronx,311,4,"5761 Broadway\nBronx, NY 10463\nKingsbridge\n",Mon\n11:00 AM - 7:00 PM\nTue\n11:00 AM - 10:00 PM\nWed\n11:00 AM - 10:00 PM\nThu\n11:00 AM - 10:00 PM\nFri\n11:00 AM - 10:00 PM\nSat\n11:00 AM - 10:00 PM\nSun\n12:00 PM - 9:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Vegan Options'"
849,Lash West Indian & American Cuisine,"Moderate, 11 to 30","Chicken and Waffles,Jerk Chicken,Fried Chicken,Jerk Chicken Rasta Pasta,Oxtail,Curry Chicken",,https://www.yelp.com/menu/lash-west-indian-and-american-cuisine-bronx,174,3.5,"800 Burke Ave\nBronx, NY 10467\nPelham Gardens\n",Mon\n7:00 AM - 12:00 AM\nTue\n7:00 AM - 12:00 AM\nWed\n7:00 AM - 12:00 AM\nThu\nOpen 24 hours\nOpen now\nFri\nOpen 24 hours\nSat\nOpen 24 hours\nSun\n12:00 AM - 12:00 AM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Many Vegetarian Options'"
850,NYY Steak - Yankee Stadium,"Splurge, Above 61","Long Bone Rib Eye,Filet Mignon,Porterhouse,Twin Cold Water Lobster Tails,French Onion Soup,Crab Cake,Nyy Steak 151 Volcano,King Crab Legs,Baby Iceberg Salad,New York Strip",http://www.nyysteak.com/menus/dessert.php,https://www.yelp.com/menu/nyy-steak-yankee-stadium-bronx,93,3.5,"1 E 161st St\nBronx, NY 10451\nConcourse\n",,"'Takes Reservations', 'No Delivery', 'No Takeout', 'Accepts Credit Cards'"
851,98K Hamburger,,,,,7,5,"8113 Broadway\nElmhurst, NY 11373\nElmhurst\n",Mon\n11:30 AM - 10:30 PM\nTue\n11:30 AM - 10:30 PM\nWed\n11:30 AM - 10:30 PM\nThu\n11:30 AM - 10:30 PM\nFri\n11:30 AM - 10:30 PM\nSat\n11:30 AM - 10:30 PM\nSun\n11:30 AM - 10:30 PM\n,"'Offers Delivery', 'Offers Takeout', 'All staff fully vaccinated', 'Masks required', 'COVID-19 updates'"
852,Mom's Kitchen & Bar,"Moderate, 11 to 30","Pancake Burrito,Chicken & Bacon Waffle,Steak and Eggs,Avocado Toast Revamped,Breakfast Sandwich,Veggie Burger,Jumbo Chicken Wings",,https://www.yelp.com/menu/moms-kitchen-and-bar-new-york,990,4.5,,None,
853,Anthony's Famous Gourmet Deli,"Cheap, Under 10","Nurse's Delight Sandwich,Bronx Bomber,Chicken Cutlet,Roast Beef,Quesadillas,Monti",,https://www.yelp.com/menu/anthonys-famous-gourmet-deli-bronx,32,4,"169 E Gun Hill Rd\nBronx, NY 10467\nNorwood\n",Mon\nOpen 24 hours\nTue\nOpen 24 hours\nWed\nOpen 24 hours\nThu\nOpen 24 hours\nOpen now\nFri\nOpen 24 hours\nSat\nOpen 24 hours\nSun\nOpen 24 hours\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Accepts Credit Cards'"
854,Tasty Picks,"Cheap, Under 10","Vegan Chopped,Grill Pesto Chicken Salad,Orange Sunrise",,https://www.yelp.com/menu/tasty-picks-new-york,87,4,"89 East Gunhill Rd\nNew York, NY 10467\nNorwood\n",Mon\nOpen 24 hours\nTue\nOpen 24 hours\nWed\nOpen 24 hours\nThu\nOpen 24 hours\nOpen now\nFri\nOpen 24 hours\nSat\nOpen 24 hours\nSun\nOpen 24 hours\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required'"
855,Sea Shore Restaurant & Marina,"Spendy, 31 to 60","Lobster Tail,New England Clam Chowder,Fried Calamari,Seafood Marinara,Jumbo Surf and Turf,Maryland Lump Crab Cake Dinner,Lobster Roll,Baked Clams Oreganato,Halibut,Shrimp Scampi Colossal Select",https://www.seashorerestaurant.com/menu,https://www.yelp.com/menu/sea-shore-restaurant-and-marina-bronx,394,3,"591 City Island Ave\nBronx, NY 10464\nCity Island\n",Mon\n12:00 PM - 11:00 PM\nTue\n12:00 PM - 11:00 PM\nWed\n12:00 PM - 11:00 PM\nThu\n12:00 PM - 11:00 PM\nFri\n12:00 PM - 11:00 PM\nSat\n12:00 PM - 11:00 PM\nSun\n12:00 PM - 11:00 PM\n,"'Takes Reservations', 'Offers Takeout', 'No Delivery', 'Masks required'"
856,Vietnam's Central,"Moderate, 11 to 30","Van's Spring Rolls,Grilled Marinated Pork Chop,Lemon Shrimp,Stir Fried Noodles,Halo Halo,Charbroiled Pork and Fried Shrimp Rolls,Chili-sate Noodle Soup,Vietnamese Style Beef Carpaccio",https://www.vietnamscentral.com/menu,https://www.yelp.com/menu/vietnams-central-scarsdale,286,4.5,"694 Central Park Ave\nScarsdale, NY 10583\n",Mon\nClosed\nTue\n11:30 AM - 8:30 PM\nWed\n11:30 AM - 8:30 PM\nThu\n11:30 AM - 8:30 PM\nFri\n11:30 AM - 8:30 PM\nSat\n11:30 AM - 8:30 PM\nSun\n11:30 AM - 8:30 PM\n,"'Health Score96 out of 100\nPowered by Hazel Analytics', 'Takes Reservations', 'Masks required', 'Staff wears masks'"
857,Mamma Lorna's Restaurant,,,,,4,5,"3007 Eastchester Rd\nBronx, NY 10469\nBaychester\n",,'Offers Delivery'
858,Cooler Runnings Jamaican Restaurant,"Cheap, Under 10","Curry Goat,Oxtail,Veggie Ital Stew",,https://www.yelp.com/menu/cooler-runnings-jamaican-restaurant-bronx,38,3,"1802 Nereid Ave\nBronx, NY 10466\nWakefield\n",Mon\nOpen 24 hours\nTue\nOpen 24 hours\nWed\nOpen 24 hours\nThu\nOpen 24 hours\nOpen now\nFri\nOpen 24 hours\nSat\nOpen 24 hours\nSun\nOpen 24 hours\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Many Vegetarian Options'"
859,GoGo-Gi,"Moderate, 11 to 30","Ramen,Chicken Box,Spicy Squid",,https://www.yelp.com/menu/gogo-gi-new-york,193,4,"3908 Broadway\nNew York, NY 10032\n164th St & 163rd St\nWashington Heights\n",Mon\n11:00 AM - 9:00 PM\nTue\n11:00 AM - 9:00 PM\nWed\n11:00 AM - 7:00 PM\nThu\n11:00 AM - 9:00 PM\nFri\n11:00 AM - 7:00 PM\nSat\n12:00 PM - 7:00 PM\nSun\nClosed\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required'"
860,Tampopo Kitchen,,,https://www.tampopokitchen.com/menu,https://www.yelp.com/menu/tampopo-kitchen-new-york,5,3.5,"805 W 187th St\nNew York, NY 10033\nPinehurst Ave & Fort Washington Ave\nWashington Heights\n",Mon\n4:00 PM - 10:00 PM\nTue\nClosed\nWed\n4:00 PM - 10:00 PM\nThu\n4:00 PM - 10:00 PM\nFri\n4:00 PM - 10:00 PM\nSat\n4:00 PM - 10:00 PM\nSun\n4:00 PM - 10:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'https://www.tampopokitchen.com', '(646) 609-3899', 'Get Directions\n805 W 187th St New York, NY 10033', 'Is this your business?\nClaim your business to immediately update business information, respond to reviews, and more!\nClaim This Business', '', '', 'Frequently Asked Questions about Tampopo Kitchen']"
861,Bodegon,,,https://www.bodegonnj.com/menu-1,,8,4.5,"631 Anderson Ave\nCliffside Park, NJ 07010\n",Mon\nClosed\nTue\nClosed\nWed\n4:00 PM - 10:00 PM\nThu\n4:00 PM - 10:00 PM\nFri\n4:00 PM - 10:30 PM\nSat\n6:00 PM - 10:30 PM\nSun\nClosed\n,"'No Delivery', 'Accepts Credit Cards', 'Classy', 'Offers Catering', 'About the Business'"
862,Mama Taco,,,,https://www.yelp.com/menu/mama-taco-new-york,1,5,"5025 Broadway\nNew York, NY 10034\nInwood\n",Mon\nClosed\nTue\n11:00 AM - 10:00 PM\nWed\n11:00 AM - 10:00 PM\nThu\n11:00 AM - 10:00 PM\nFri\n11:00 AM - 11:00 PM\nSat\n2:00 PM - 11:00 PM\nSun\n2:00 PM - 11:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'http://mamataconyc.com', '(646) 666-0170', 'Get Directions\n5025 Broadway New York, NY 10034', 'Is this your business?\nClaim your business to immediately update business information, respond to reviews, and more!\nClaim This Business', '', '', 'Frequently Asked Questions about Mama Taco']"
863,Pasta-Pasta,"Moderate, 11 to 30","Eggplant Parm,Porkchops,Calamari Fritti,Chicken Cardinale,Fettuccine Salmone",,,67,4,"2023 Williamsbridge Rd\nBronx, NY 10461\nMorris Park\n",Mon\n12:00 PM - 8:00 PM\nTue\n12:00 PM - 8:00 PM\nWed\n12:00 PM - 8:00 PM\nThu\n12:00 PM - 8:00 PM\nFri\n12:00 PM - 8:00 PM\nSat\n12:00 PM - 8:00 PM\nSun\n12:00 PM - 8:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards'"
864,Cachapa Cachapa,"Cheap, Under 10","Chicken Cachapa,Pulled Pork,Grilled Chicken,Yaroa",,https://www.yelp.com/menu/cachapa-cachapa-bronx,39,4,"1903 Bathgate Ave\nBronx, NY 10457\nEast Tremont\n",Mon\n8:00 AM - 11:15 PM\nTue\n8:00 AM - 11:15 PM\nWed\n8:00 AM - 11:15 PM\nThu\n8:00 AM - 11:15 PM\nFri\n8:00 AM - 2:00 AM\nSat\n11:00 AM - 2:00 AM\nSun\n11:00 AM - 9:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Accepts Credit Cards'"
865,Bosphorus Cafe Grill,"Moderate, 11 to 30","Baklava,Chocolate Baklava,Mixed Appetizer Plate,Mixed Grill Dinner,Lentil Soup,Branzino,Lamb Chop,Chicken Combo,Lamb Shish Kebab,Moussaka",,https://www.yelp.com/menu/bosphorus-cafe-grill-port-washington-3,192,4.5,"138 Shore Rd\nPort Washington, NY 11050\n",Mon\n11:00 AM - 10:00 PM\nTue\n11:00 AM - 10:00 PM\nWed\n11:00 AM - 10:00 PM\nThu\n11:00 AM - 10:00 PM\nFri\n11:00 AM - 10:00 PM\nSat\n11:00 AM - 10:00 PM\nSun\n11:00 AM - 10:00 PM\n,"'Health Score100 out of 100\nPowered by Hazel Analytics', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'COVID-19 updates'"
