Recipe,Amount,Unit,Ingredient
chia-pudding,,,"top with any or all of the following: quinoa or brown rice crispies, bee pollen, shichimi togarashi or cayenne, toasted almonds, banana chips
"
rice-noodle-stir-fry-recipe,4,ounces,"wide rice noodles or big square “rice flake” noodles
"
rice-noodle-stir-fry-recipe,1,,"serrano pepper, sliced 1/8-inch thinly"
rice-noodle-stir-fry-recipe,0.3,cup,"rice or white wine vinegar
"
rice-noodle-stir-fry-recipe,2,tablespoons,"soy sauce, tamari, or coco aminos
"
rice-noodle-stir-fry-recipe,4,ounces,"extra firm tofu, crumbled
"
rice-noodle-stir-fry-recipe,2,teaspoons,"of a favorite chile oil
"
rice-noodle-stir-fry-recipe,2,tablespoons,"oil
"
rice-noodle-stir-fry-recipe,0.5,,"onion, sliced 1/4-inch thick"
rice-noodle-stir-fry-recipe,8,ounces,"mushrooms, chopped in 1/2-inch pieces (optional)"
rice-noodle-stir-fry-recipe,1,,"head of broccoli, trimmed into small florets
"
rice-noodle-stir-fry-recipe,0.3,cup,"well-toasted cashews (or peanuts)
"
rice-noodle-stir-fry-recipe,,,"For serving: slivered market lime, Meyer lemon zest, or orange zest (optional)
"
refried-beans,1,pound,"dried pinto beans, soaked overnight
"
refried-beans,,,"fine grain sea salt
"
refried-beans,0.3,cup,"extra virgin olive oil
"
refried-beans,1,,"medium onion, minced
"
refried-beans,1,teaspoon,"smoked paprika, or to taste
"
refried-beans,1 2,tablespoons,"freshly squeezed lemon juice
"
pad-thai-recipe,6,ounces,"dried rice noodles
"
pad-thai-recipe,1 0.5,tablespoons,"dried turmeric powder
"
pad-thai-recipe,3,tablespoons,"white vinegar
"
pad-thai-recipe,3,tablespoons,"sugar
"
pad-thai-recipe,2,tablespoons,"""vegetarian """"fish"""" sauce or soy sauce""
"
pad-thai-recipe,2,tablespoons,"sunflower oil
"
pad-thai-recipe,1,,"bunch of broccolini,
"
pad-thai-recipe,6,ounces,"extra-firm tofu,
"
pad-thai-recipe,1,,"egg
"
pad-thai-recipe,0.75,cup,"bean sprouts or diced celery
"
pad-thai-recipe,0.3,cup,"roasted peanuts
"
pad-thai-recipe,3,,"green onions,
"
pad-thai-recipe,2,,"limes,
"
coleslaw-recipe,1 0.5,cups,"unsalted raw peanuts
"
coleslaw-recipe,0.5,,"of a medium-large cabbage
"
coleslaw-recipe,1,,"basket of tiny cherry tomatoes, washed and quartered
"
coleslaw-recipe,1,,"jalapeno chile, seeded and diced
"
coleslaw-recipe,0.75,cup,"cilantro, chopped
"
coleslaw-recipe,0.25,cup,"freshly squeezed lime juice
"
coleslaw-recipe,2,tablespoons,"olive oil
"
coleslaw-recipe,0.25,teaspoon,"+ fine-grain sea salt
"
coleslaw-recipe,,,"honey, to taste
"
falafel-bowl-recipe,1,pound,"/ 16 ounces spinach or kale, washed and trimmed"
falafel-bowl-recipe,2,,"eggs
"
falafel-bowl-recipe,5,cloves,"garlic
"
falafel-bowl-recipe,1,cup,"cooked chickpeas
"
falafel-bowl-recipe,1,cup,"breadcrumbs
"
falafel-bowl-recipe,0.5,cup,/ 20g grated Parmesan
falafel-bowl-recipe,1,teaspoon,"baking powder
"
falafel-bowl-recipe,0.25,,"+ teaspoon fine grain sea salt
"
falafel-bowl-recipe,,,"zest of one lemon
"
falafel-bowl-recipe,,,"3-4 green falafel / beet hummus / toasted pita wedges / roasted carrots / chop salad (kale, cucumber, cilantro) tossed with a splash of olive oil & squeeze of lemon / sliced avocado"
guacamole,1,,"medium garlic clove
"
guacamole,0.5,teaspoon,"salt, or more to taste
"
guacamole,4,,"ripe avocados, room-temperature
"
guacamole,0.5,,"medium white onion, minced
"
guacamole,,,"a squeeze of fresh lime juice
"
guacamole,,,"to serve: chopped cilantro, chives or chive blossoms (optional)
"
how-to-cook-artichokes,,,"Artichokes
"
how-to-cook-artichokes,1,,"lemon
"
how-to-cook-artichokes,,,"Extra virgin olive oil or clarified butter
"
how-to-cook-artichokes,,,"sea salt
"
sesame-seeded-tofu-recipe,12,ounces,"extra-firm tofu, drained and pat dry
"
sesame-seeded-tofu-recipe,2,tablespoon,"soy sauce or coconut aminos
"
sesame-seeded-tofu-recipe,4,tablespoons,"sesame seeds
"
sesame-seeded-tofu-recipe,0.5,tablespoon,"extra virgin olive oil
"
instant-pot-rice-porridge-recipe,1,cup,"brown jasmine rice
"
instant-pot-rice-porridge-recipe,0.5,cup,"white jasmine rice
"
instant-pot-rice-porridge-recipe,9,cups,"water or mushroom broth
"
instant-pot-rice-porridge-recipe,1,teaspoon,"fine grain sea salt
"
instant-pot-rice-porridge-recipe,0.25,,"pound+ chopped spinach
"
instant-pot-rice-porridge-recipe,6,,"chlorella tablets, crushed in m+p (optional boost!)
"
instant-pot-rice-porridge-recipe,,,"(optional) 1/4 cup of other quick-cooking grains: quinoa, millet, french lentils, Job's tears, etc."
instant-pot-rice-porridge-recipe,,,"toppings pictured: lime, crushed kale chips and toasted nori, toasted pepitas, hemp seeds, and jungle peanuts. The tofu is sliced thinly and drizzled with shoyu
"
ultimate-vegan-nachos-recipe,5 6,,"big handfuls of baked tortilla chips
"
ultimate-vegan-nachos-recipe,1,,"can black beans
"
ultimate-vegan-nachos-recipe,1,cup,"sweet potato vegan nacho cheese
"
ultimate-vegan-nachos-recipe,1,,"ripe avocado
"
ultimate-vegan-nachos-recipe,,,"any/all of the following - sliced olives, chopped scallions, cilantro, chopped red onions, pickled serranos chiles*, favorite salsa
"
ultimate-vegan-nachos-recipe,,,"swap chickpeas for the black beans, roasted broccoli, guacamole, cilantro, hemp seeds, pickled serrano chiles*
"
ultimate-vegan-nachos-recipe,2,tablespoons,"extra virgin olive oil
"
ultimate-vegan-nachos-recipe,1,,"medium onion,
"
ultimate-vegan-nachos-recipe,2,cloves,"garlic,
"
ultimate-vegan-nachos-recipe,0.5,teaspoon,"fine grain sea salt
"
ultimate-vegan-nachos-recipe,1,teaspoon,"sweet paprika
"
ultimate-vegan-nachos-recipe,1,teaspoon,"garlic powder
"
ultimate-vegan-nachos-recipe,1,,"chipotle pepper in adobo sauce,
"
ultimate-vegan-nachos-recipe,1,cup,"grated orange-fleshed sweet potato
"
ultimate-vegan-nachos-recipe,1,cup,"cashews,
"
ultimate-vegan-nachos-recipe,1,cup,"water,
"
ultimate-vegan-nachos-recipe,2,tablespoons,"fresh lemon juice,
"
chia-breakfast-bowl,1 3,tablespoons,"chia seeds
"
chia-breakfast-bowl,0.6,cup,"almond-coconut milk (or other nut milk)
"
chia-breakfast-bowl,,pinch,"of good salt
"
chia-breakfast-bowl,,,"coconut nectar, maple syrup, stevia, or honey, to taste
"
best-simple-cauliflower-soup-recipe,2,tablespoons,"extra virgin olive oil,
"
best-simple-cauliflower-soup-recipe,1,,"large yellow onion,
"
best-simple-cauliflower-soup-recipe,3,cloves,"garlic
"
best-simple-cauliflower-soup-recipe,3,tablespoons,"yellow curry paste,
"
best-simple-cauliflower-soup-recipe,3,,"small new potatoes,
"
best-simple-cauliflower-soup-recipe,1,,"large head of cauliflower florets,
"
best-simple-cauliflower-soup-recipe,1,teaspoon,"fine grain sea salt ,
"
best-simple-cauliflower-soup-recipe,0.5 -1,cup,"cashew milk or coconut milk
"
best-simple-cauliflower-soup-recipe,1,,"lime
"
best-simple-cauliflower-soup-recipe,,,"croutons, or (as pictured) toasted pine nuts, fried shallots, hemp seeds, and more of the yellow curry paste whisked with a bit of shallot oil
"
rhubarb-rosewater-syrup-recipe,4,,"large / 500 g / 1 pound rhubarb stalks, chopped"
rhubarb-rosewater-syrup-recipe,2,cups,/ 400 g granulated sugar
rhubarb-rosewater-syrup-recipe,2,cups,/ 475 ml water
rhubarb-rosewater-syrup-recipe,2 3,tablespoons,"freshly squeezed lime juice, or to taste
"
rhubarb-rosewater-syrup-recipe,,,"scant 2 teaspoons rosewater, or to taste"
rhubarb-rosewater-syrup-recipe,,,"rose petals, optional
"
turmeric-tea,0.3,cup,"/ 80 ml good, raw honey"
turmeric-tea,2 0.5,teaspoons,"dried turmeric
"
turmeric-tea,,,"lemon
"
turmeric-tea,,,"lots of freshly ground black pepper
"
heirloom-tomato-salad,2,pounds,"/ 1 kg tomatoes ( a mix of small heirlooms & cherry tomatoes), halved"
heirloom-tomato-salad,0.25,cup,/ 60 ml extra virgin olive oil
heirloom-tomato-salad,1,tablespoon,"brown sugar or maple syrup
"
heirloom-tomato-salad,,,"couple pinches of fine grain sea salt
"
heirloom-tomato-salad,0.3,cup,"toasted almond slices
"
heirloom-tomato-salad,2,tablespoons,"capers, fried in a bit of oil
"
heirloom-tomato-salad,6,oz,"good mozzarella, torn into chunks
"
heirloom-tomato-salad,,,"a handful of torn lettuce leaves
"
heirloom-tomato-salad,,,"generous drizzle of lemon olive oil or chive oil*
"
deviled-eggs,1,tablespoon,"dill seed
"
deviled-eggs,1,,"dozen eggs
"
deviled-eggs,0.25,cup,"Greek yogurt
"
deviled-eggs,1,teaspoon,"extra-virgin olive oil
"
deviled-eggs,,,scant 1/2 teaspoon fine-grain sea salt
deviled-eggs,3,tablespoons,"finely snipped chives
"
deviled-eggs,2,tablespoons,"finely chopped chervil
"
deviled-eggs,1,tablespoon,"finely chopped dill
"
deviled-eggs,0.25,cup,"sliced almonds
"
deviled-eggs,,,"smoked paprika (optional)
"
quick-pickled-zucchini,3,,"medium zucchini (1 pound / 16 oz / 450 g), thinly sliced"
quick-pickled-zucchini,1,,"medium white onion, thinly sliced
"
quick-pickled-zucchini,3,,"shallots, thinly sliced
"
quick-pickled-zucchini,1 0.5,tablespoons,"fine grain sea salt
"
quick-pickled-zucchini,0.25,cup,"(small handful) fresh dill sprigs
"
quick-pickled-zucchini,1,,"small fresh red chile pepper, very thinly sliced
"
quick-pickled-zucchini,0.5,tablespoon,"yellow mustard seeds
"
quick-pickled-zucchini,0.75,cup,/ 180 ml cider vinegar
quick-pickled-zucchini,0.75,cup,/ 180 ml white wine vinegar
quick-pickled-zucchini,0.3,cup,/ 1.75 oz / 50g natural cane sugar
celery-salt,,Leaves,"from one bunch of celery
"
celery-salt,,,"flaky sea salt (see head notes)
"
classic-berry-swirl-ice-cream,2,cups,"heavy cream
"
classic-berry-swirl-ice-cream,1,cup,"whole milk
"
classic-berry-swirl-ice-cream,0.75,cup,"sugar
"
classic-berry-swirl-ice-cream,0.25,teaspoon,"fine grain sea salt
"
classic-berry-swirl-ice-cream,0.5,,"vanilla bean, split
"
classic-berry-swirl-ice-cream,6,,"egg yolks, whisked
"
classic-berry-swirl-ice-cream,2,teaspoons,"vanilla extract
"
classic-berry-swirl-ice-cream,2,tablespoons,"vodka (optional)
"
classic-berry-swirl-ice-cream,12,ounces ,"strawberries, hulled
"
classic-berry-swirl-ice-cream,0.5,cup ,"sugar
"
classic-berry-swirl-ice-cream,2,tablespoons ,"lemon juice
"
classic-berry-swirl-ice-cream,0.5,teaspoon ,"salt
"
classic-berry-swirl-ice-cream,1,tablespoon ,"vodka (optional)
"
vegetarian-paella,3,tablespoons,"extra virgin olive oil
"
vegetarian-paella,2,,"spring carrots, 1/4-inch dice"
vegetarian-paella,1,,"bunch of scallions or spring onions, cut into 1-inch pieces"
vegetarian-paella,3,,"garlic cloves, chopped
"
vegetarian-paella,2,cups,"short-grain paella rice
"
vegetarian-paella,1,cup,"sofrito
"
vegetarian-paella,1 0.5,teaspoons,"smoked paprika
"
vegetarian-paella,0.5,teaspoon,"saffron threads
"
vegetarian-paella,3,cups,"of bite-sized mixed vegetables: asparagus, peas, cherry tomatoes, summer squash, baby artichokes (trimmed and quartered), baby radish
"
vegetarian-paella,5,cups,"hot vegetable stock
"
vegetarian-paella,,,"toppings: lemon slices / olives / toasted sliced almonds / chopped herbs
"
archives/berry-swirl-ice-cream-vegan-dairy-free.html,2,cups,"raw cashews
"
archives/berry-swirl-ice-cream-vegan-dairy-free.html,2,cups,"water
"
archives/berry-swirl-ice-cream-vegan-dairy-free.html,0.5,cup,"sugar
"
archives/berry-swirl-ice-cream-vegan-dairy-free.html,2,teaspoons,"vanilla extract
"
archives/berry-swirl-ice-cream-vegan-dairy-free.html,0.5,,"vanilla bean
"
archives/berry-swirl-ice-cream-vegan-dairy-free.html,0.25,teaspoons,"salt
"
archives/berry-swirl-ice-cream-vegan-dairy-free.html,12,ounces,"strawberries, hulled
"
archives/berry-swirl-ice-cream-vegan-dairy-free.html,0.25,cup,"sugar
"
archives/berry-swirl-ice-cream-vegan-dairy-free.html,2,tablespoons,"lemon juice
"
archives/berry-swirl-ice-cream-vegan-dairy-free.html,0.5,teaspoon,"salt
"
archives/berry-swirl-ice-cream-vegan-dairy-free.html,1,tablespoon,"vodka (optional)
"
rainbow-noodle-salad-recipe,2,,"medium cloves garlic, grated
"
rainbow-noodle-salad-recipe,0.3,cup,"sunflower oil
"
rainbow-noodle-salad-recipe,,,"a few drops of toasted sesame oil
"
rainbow-noodle-salad-recipe,0.3,cup,"fresh lime juice
"
rainbow-noodle-salad-recipe,,,"sweetener to taste, liquid stevia / brown sugar / coconut nectar
"
rainbow-noodle-salad-recipe,1   2,tablespoons,"sriracha sauce
"
rainbow-noodle-salad-recipe,12,ounces,"firm tofu, sliced into bite-sized slabs
"
rainbow-noodle-salad-recipe,,,"toasted sesame oil
"
rainbow-noodle-salad-recipe,,,"fine grain sea salt
"
rainbow-noodle-salad-recipe,8,ounces,"fresh udon noodles, or 4 ounces dried"
rainbow-noodle-salad-recipe,1,teaspoon,"toasted sesame oil
"
rainbow-noodle-salad-recipe,0.6,cup,"sliced scallions / green onion
"
rainbow-noodle-salad-recipe,2,cups,"cilantro leaves and stems, lightly chopped
"
rainbow-noodle-salad-recipe,,,"a big handful of shredded basil
"
rainbow-noodle-salad-recipe,1 0.5,cups,"very finely shredded cabbage
"
rainbow-noodle-salad-recipe,1,cup,"chopped pineapple (or mango, or peaches!)
"
rainbow-noodle-salad-recipe,0.3,cup,"toasted unsweetened coconut
"
rainbow-noodle-salad-recipe,0.5,cup,"salted (organic) peanuts
"
rainbow-noodle-salad-recipe,3,tablespoons,"pickled sushi ginger, chopped
"
rainbow-noodle-salad-recipe,0.6,cup,"grated carrots
"
rainbow-noodle-salad-recipe,1,,"medium avocado, sliced
"
rainbow-noodle-salad-recipe,3,tablespoons,"hemp seeds
"
simple-asparagus-soup,2,tablespoons,"unsalted butter or extra-virgin coconut oil
"
simple-asparagus-soup,1,,"small onion, chopped
"
simple-asparagus-soup,0.5,pound,"new potatoes, tiny cubes
"
simple-asparagus-soup,1,tablespoon,"green curry paste, or to taste (optional)
"
simple-asparagus-soup,1,pound,"asparagus, trimmed and cut into 1/2-inch segments"
simple-asparagus-soup,1 14,ounce,"can full-fat coconut milk
"
simple-asparagus-soup,1 0.5,teaspoons,"sea salt, or to taste
"
simple-asparagus-soup,1 0.25,cups,"of water, or to cover
"
simple-asparagus-soup,1,,"lemon or lime
"
simple-asparagus-soup,,,"to serve (topping ideas): chopped chives, shallot, lemon, or olive oil; or grated hard-boiled egg, herbs, crumbled whole-grain crackers or croutons, crème fraiche
"
creamiest-vegan-soup,2,tablespoons,"extra virgin olive oil
"
creamiest-vegan-soup,1 0.5,,"yellow onions, chopped
"
creamiest-vegan-soup,1 0.5,teaspoon,"fine grain sea salt, plus more to taste
"
creamiest-vegan-soup,1 0.5,teaspoons,"ground turmeric
"
creamiest-vegan-soup,1 0.5,teaspoons,"mustard seeds (optional)
"
creamiest-vegan-soup,7,cups,"water, plus more if needed
"
creamiest-vegan-soup,1,,"large head of cauliflower, cut into florets
"
creamiest-vegan-soup,2,tablespoons,"nutritional yeast
"
creamiest-vegan-soup,,,"black pepper, to taste
"
creamiest-vegan-soup,2,cups,"yellow split peas, cooked
"
creamiest-vegan-soup,,,"topping ideas: freshly squeezed lime, black pepper, crushed croutons, seeds, crumbled kale chips
"
toasted-coconut-milk,1 0.5,cups,"toasted coconut
"
toasted-coconut-milk,4,cups,"water
"
toasted-coconut-milk,,,"fine grain sea or Himalayan salt
"
toasted-coconut-milk,,,"natural sweetener to taste, optional
"
seed-pate-recipe,0.5,cup,"raw sunflower seeds
"
seed-pate-recipe,1 0.5,cups,"raw pumpkin seeds
"
seed-pate-recipe,4,cups,"filtered water, for soaking
"
seed-pate-recipe,0.3,cup,"olive oil
"
seed-pate-recipe,1,,"medium garlic clove
"
seed-pate-recipe,4,,"sprigs of thyme or oregano
"
seed-pate-recipe,4,,"sprigs fresh dill
"
seed-pate-recipe,2,tablespoons,"miso, preferably a chunky, hearty miso (country, chickpea, etc.)
"
seed-pate-recipe,3,tablespoons,"fresh lemon juice
"
seed-pate-recipe,0.5,cups,"nut milk or water
"
seed-pate-recipe,,,"fine grain salt to taste
"
turmeric-cashews-recipe,2,cups,"raw cashews
"
turmeric-cashews-recipe,0.5,tablespoon,"toasted sesame oil, plus more if needed
"
turmeric-cashews-recipe,,,"scant 1/4 teaspoon fine grain sea salt, or to taste"
turmeric-cashews-recipe,,,half an 8x8-inch sheet nori seaweed
turmeric-cashews-recipe,1 0.5,teaspoons,"sesame seeds
"
turmeric-cashews-recipe,,,scant 1/4 teaspoon cayenne
turmeric-cashews-recipe,0.5,tablespoon,"ground turmeric
"
beet-caviar-recipe,4,,"medium beets, washed and trimmed
"
beet-caviar-recipe,5,,"plump dates, pitted and chopped
"
beet-caviar-recipe,2,tablespoons,"cognac (bourbon, or vodka)
"
beet-caviar-recipe,4,,"garlic cloves, peeled and smashed
"
beet-caviar-recipe,2,tablespoons,"lemon juice, plus more to taste
"
beet-caviar-recipe,0.5,cup,"chopped toasted walnuts
"
beet-caviar-recipe,0.75,teaspoon,"fine grain sea salt
"
beet-caviar-recipe,3,tablespoons,"creme fraiche, plain yogurt, or sour cream
"
beet-caviar-recipe,,,"lots of freshly chopped chives
"
best-chocolate-pudding-recipe,2,,"eggs, brought to room temperature shortly before using*
"
best-chocolate-pudding-recipe,6,ounces,"/ 170 g good-quality dark chocolate, finely chopped"
best-chocolate-pudding-recipe,4,tablespoons,"water
"
best-chocolate-pudding-recipe,4,tablespoons,"fine grain sugar
"
best-chocolate-pudding-recipe,4,tablespoons,"unsalted butter
"
best-chocolate-pudding-recipe,,,"fine grain sea salt
"
best-chocolate-pudding-recipe,,,"to top: heavy cream, loosely whipped, slightly sweetened (optional)
"
shepherds-pie-recipe,1 0.5,pounds,"potatoes or sweet potatoes
"
shepherds-pie-recipe,0.6,cup,"full-fat coconut milk
"
shepherds-pie-recipe,,,"fine grain sea salt, to taste
"
shepherds-pie-recipe,1,tablespoon,"coconut oil
"
shepherds-pie-recipe,1,,"medium onion, chopped
"
shepherds-pie-recipe,4,cloves,"garlic, minced
"
shepherds-pie-recipe,8,ounces,"mushrooms, chopped
"
shepherds-pie-recipe,1,cup,"crushed tomatoes
"
shepherds-pie-recipe,2,teaspoons,"garam masala
"
shepherds-pie-recipe,2,cups,"cooked yellow or green split peas
"
shepherds-pie-recipe,1,cup,"peas (fresh or frozen)
"
shepherds-pie-recipe,,,"To serve: a drizzle of melted coconut oil with chopped serrano chiles, micro greens, scallions
"
step-up-your-guacamole-game,2,,"ripe avocados
"
step-up-your-guacamole-game,2,teaspoons,"fresh lemon juice
"
step-up-your-guacamole-game,,,Scant 1/2 teaspoon fine-grain sea salt
step-up-your-guacamole-game,0.5,cup,"coarsely chopped fresh cilantro
"
step-up-your-guacamole-game,1,tablespoon,"clarified butter or extra-virgin coconut oil
"
step-up-your-guacamole-game,1,teaspoon,"black or brown mustard seeds
"
step-up-your-guacamole-game,1,,"small yellow onion, minced
"
step-up-your-guacamole-game,2,cloves,"garlic, finely chopped
"
step-up-your-guacamole-game,1,teaspoon,"Indian curry powder
"
step-up-your-guacamole-game,1,,"small serrano chile, minced
"
magic-sauce-recipe,0.5,cup,"extra-virgin olive oil
"
