Recipe,Amount,Unit,Ingredient
best-lasagna,0.0,-1.0,zest of one lemon
best-lasagna,3.0,113.4,balls of fresh mozzarella
cavatelli,160.0,1.0,water
cavatelli,300.0,1.0,semolina flour
cavatelli,4.0,1.0,/ scant teaspoon fine grain sea salt
cavatelli,1.0,-1.0,medium yellow beet
cavatelli,1.0,-1.0,small head of cauliflower florets
cavatelli,1.0,-1.0,medium delicate squash
cavatelli,0.0,-1.0,Extra-virgin olive oil
cavatelli,0.5,236.6,freshly grated Parmesan cheese
braided-onion-bread,3.0,14.8,extra virgin olive oil
braided-onion-bread,4.0,236.6,chopped yellow onion (~2 large)
braided-onion-bread,0.0,-1.0,Fine grain sea salt
braided-onion-bread,1.0,236.6,aged cheddar cheese
braided-onion-bread,0.3,236.6,toasted sesame seeds
braided-onion-bread,4.5,236.6,/ 540g unbleached all-purpose flour
braided-onion-bread,2.0,14.8,sugar
braided-onion-bread,1.5,14.8,fine grain sea salt
braided-onion-bread,2.5,14.8,(1 packet) active dry yeast
braided-onion-bread,1.5,236.6,warm milk or oat milk (120F)
braided-onion-bread,1.0,-1.0,egg
braided-onion-bread,8.0,14.8,unsalted butter
braided-onion-bread,1.0,-1.0,egg yolk
fire-broth-noodle-soup,0.3,236.6,extra virgin olive oil
fire-broth-noodle-soup,0.5,-1.0,head of celery (7 stalks plus leaves)
fire-broth-noodle-soup,3.0,-1.0,medium yellow onions
fire-broth-noodle-soup,2.0,14.8,fine grain sea salt
fire-broth-noodle-soup,6.0,-1.0,garlic
fire-broth-noodle-soup,1.5,-1.0,piece of ginger
fire-broth-noodle-soup,1.0,14.8,freshly ground black pepper
fire-broth-noodle-soup,1.0,14.8,ground turmeric
fire-broth-noodle-soup,2.0,14.8,cayenne powder
fire-broth-noodle-soup,14.0,236.6,water
fire-broth-noodle-soup,3.0,-1.0,carrots
fire-broth-noodle-soup,1.0,453.6,dried cranberry or white beans (soaked then cooked) OR 6 cups canned beans
fire-broth-noodle-soup,4.0,-1.0,big handfuls of de-stemmed kale leaves
fire-broth-noodle-soup,0.5,453.6,short pasta (farfalle or egg pasta)
vegetarian-split-pea-soup,1.0,14.8,extra virgin olive oil
vegetarian-split-pea-soup,2.0,-1.0,large onions
vegetarian-split-pea-soup,1.0,14.8,fine-grain sea salt
vegetarian-split-pea-soup,2.0,236.6,dried split green peas
vegetarian-split-pea-soup,5.0,236.6,water
vegetarian-split-pea-soup,0.0,-1.0,juice of 1 lemon (reserve the zest)
vegetarian-split-pea-soup,0.0,-1.0,To finish: a few pinches of smoked paprika
vibrant-tasty-green-beans-recipe,4.0,-1.0,leeks (or one bunch of scallions)
vibrant-tasty-green-beans-recipe,0.3,236.6,fresh dill
vibrant-tasty-green-beans-recipe,0.75,453.6,green beans
vibrant-tasty-green-beans-recipe,0.0,-1.0,extra-virgin olive oil
vibrant-tasty-green-beans-recipe,0.0,-1.0,fine-grain sea salt
apple-salad,0.25,14.8,fine grain sea salt
apple-salad,12.0,-1.0,rosemary leaves
apple-salad,1.0,-1.0,medium garlic clove
apple-salad,1.0,14.8,sugar
apple-salad,0.5,236.6,/ 120 ml crème fraîche (or sour cream)
apple-salad,2.5,14.8,white wine vinegar
apple-salad,0.0,-1.0,freshly ground black pepper to taste
apple-salad,3.0,-1.0,large celery stalks
apple-salad,2.0,-1.0,crisp heirloom apples
apple-salad,4.0,-1.0,handfuls arugula
apple-salad,0.3,236.6,toasted hazelnuts
steaming-vegetables,0.0,-1.0,a sampling of seasonal vegetables
steaming-vegetables,0.0,-1.0,flaky sea salt
steaming-vegetables,0.0,-1.0,to finish: good olive oil
pumpkin-and-rice-soup-recipe,2.0,14.8,unsalted butter
pumpkin-and-rice-soup-recipe,1.0,-1.0,medium onion
pumpkin-and-rice-soup-recipe,1.0,-1.0,large shallot
pumpkin-and-rice-soup-recipe,0.5,-1.0,serrano chile
pumpkin-and-rice-soup-recipe,0.0,-1.0,fine grain sea salt
pumpkin-and-rice-soup-recipe,1.5,453.6,pumpkin/squash flesh
pumpkin-and-rice-soup-recipe,1.0,14.8,fresh ginger juice
pumpkin-and-rice-soup-recipe,0.0,-1.0,cooked brown rice
shredded-brussels-sprouts,1.0,-1.0, crisp apple
shredded-brussels-sprouts,1.0,-1.0,lemon
shredded-brussels-sprouts,4.0,28.4,extra-firm tofu cut into tiny-inch cubes (see photo)
shredded-brussels-sprouts,0.0,-1.0,a couple pinches of fine-grain sea salt
shredded-brussels-sprouts,0.0,-1.0,a couple splashes of olive oil
shredded-brussels-sprouts,2.0,-1.0,medium cloves garlic
shredded-brussels-sprouts,0.0,-1.0,a scant tablespoon of maple syrup
shredded-brussels-sprouts,0.3,236.6,pine nuts
shredded-brussels-sprouts,12.0,28.4,(3/4 pound) Brussels sprouts
falafel-bowl-recipe,1.0,453.6,/ 16 ounces spinach or kale
falafel-bowl-recipe,2.0,-1.0,eggs
falafel-bowl-recipe,5.0,-1.0,garlic
falafel-bowl-recipe,1.0,236.6,cooked chickpeas
falafel-bowl-recipe,1.0,236.6,breadcrumbs
falafel-bowl-recipe,0.5,236.6,/ 20g grated Parmesan
falafel-bowl-recipe,1.0,14.8,baking powder
falafel-bowl-recipe,0.25,-1.0,+ teaspoon fine grain sea salt
falafel-bowl-recipe,0.0,-1.0,zest of one lemon
falafel-bowl-recipe,0.0,-1.0,3-4 green falafel / beet hummus / toasted pita wedges / roasted carrots / chop salad (kale
pumpkin-and-feta-muffins,1.0,14.8,unsalted butter
pumpkin-and-feta-muffins,2.0,14.8,extra-virgin olive oil
pumpkin-and-feta-muffins,2.0,236.6,/ 9 oz / 255g cubed pumpkin or butternut squash
pumpkin-and-feta-muffins,0.0,-1.0,salt and pepper to taste
pumpkin-and-feta-muffins,1.0,-1.0,large handful of baby spinach
pumpkin-and-feta-muffins,2.0,14.8,chopped parsley or cilantro
pumpkin-and-feta-muffins,0.25,236.6,/ 4T. sunflower seeds kernels
pumpkin-and-feta-muffins,0.75,236.6,/ 1 oz / 30g freshly grated Parmesan
pumpkin-and-feta-muffins,100.0,1.0,/ 3.5 oz / 1/2 cup cubed feta
pumpkin-and-feta-muffins,1.0,14.8,whole-grain mustard
pumpkin-and-feta-muffins,2.0,-1.0,large eggs
pumpkin-and-feta-muffins,0.75,236.6,/ 180 ml milk
pumpkin-and-feta-muffins,2.0,236.6,flour (see headnote!)
pumpkin-and-feta-muffins,4.0,14.8,aluminum free baking powder
pumpkin-and-feta-muffins,1.0,14.8,fine-grain sea salt
great-vegan-ramen-recipe,2.0,14.8,Spicy Turmeric Oil
great-vegan-ramen-recipe,12.0,28.4,dried ramen noodles
great-vegan-ramen-recipe,4.0,236.6,cashew milk or almond milk
great-vegan-ramen-recipe,3.0,14.8,Miso Tare (recipe below)
great-vegan-ramen-recipe,2.0,-1.0,small cucumbers
great-vegan-ramen-recipe,0.0,-1.0,basket of halved cherry tomatoes (fresh or roasted)
great-vegan-ramen-recipe,0.5,-1.0,of a bunch of broccoli florets (toss into noodle water at the last minute)
great-vegan-ramen-recipe,1.5,236.6,of fresh corn
great-vegan-ramen-recipe,1.5,236.6,cubed tofu
great-vegan-ramen-recipe,0.0,-1.0,arugula
great-vegan-ramen-recipe,0.0,-1.0,torn fresh basil
great-vegan-ramen-recipe,0.0,-1.0,sliced scallions
great-vegan-ramen-recipe,0.0,-1.0,chopped peanuts
great-vegan-ramen-recipe,0.0,-1.0,sliced green beans (toss into noodle water at the last minute)
great-vegan-ramen-recipe,0.0,-1.0,shredded kale massaged with a bit of lemon juice and olive oil
great-vegan-ramen-recipe,0.0,-1.0,roasted brussels sprouts*
great-vegan-ramen-recipe,0.0,-1.0,roasted sweet potatoes*
great-vegan-ramen-recipe,0.0,-1.0,roasted onion*
great-vegan-ramen-recipe,0.0,-1.0,toasted hazelnuts
great-vegan-ramen-recipe,0.0,-1.0,toasted nori
great-vegan-ramen-recipe,0.0,-1.0,shaved radish
great-vegan-ramen-recipe,0.0,-1.0,shredded cabbage
great-vegan-ramen-recipe,0.0,-1.0,shredded kale massaged with a bit of lemon juice and toasted sesame oil
great-vegan-ramen-recipe,0.0,-1.0,roasted cauliflower
great-vegan-ramen-recipe,0.0,-1.0,asparagus
great-vegan-ramen-recipe,0.0,-1.0,peas
great-vegan-ramen-recipe,0.0,-1.0,fava beans
great-vegan-ramen-recipe,0.0,-1.0,toasted pine nuts or sliced almonds
great-vegan-ramen-recipe,1.0,236.6,white miso
great-vegan-ramen-recipe,1.0,14.8,crushed chile flakes
great-vegan-ramen-recipe,4.0,-1.0,scallions (or shallots)
great-vegan-ramen-recipe,3.0,-1.0,piece of ginger
great-vegan-ramen-recipe,4.0,-1.0,medium garlic cloves
great-vegan-ramen-recipe,2.0,14.8,mirin
great-vegan-ramen-recipe,1.0,14.8,spicy paste (for ex: fermented gochujang paste or a favorite curry paste)
great-vegan-ramen-recipe,2.0,-1.0,segment of ginger
great-vegan-ramen-recipe,1.0,14.8,turmeric powder
great-vegan-ramen-recipe,3.0,14.8,seeds (blend of sesame and hemp)
great-vegan-ramen-recipe,2.0,14.8,crushed red pepper flakes
great-vegan-ramen-recipe,2.0,14.8,hot paprika
great-vegan-ramen-recipe,2.0,14.8,toasted sesame oil
great-vegan-ramen-recipe,6.0,14.8,organic sunflower oil
great-vegan-ramen-recipe,2.0,14.8,sake
great-vegan-ramen-recipe,1.0,14.8,brown sugar
great-vegan-ramen-recipe,2.0,14.8,white or chickpea miso
black-bread-recipe,2.25,14.8,active dry yeast
black-bread-recipe,400.0,1.0,warm water (105 - 115F)
black-bread-recipe,1.0,14.8,natural cane sugar / brown sugar
black-bread-recipe,2.0,14.8,cocoa powder
black-bread-recipe,2.0,14.8,finely ground espresso beans
black-bread-recipe,0.25,-1.0,+ cup / 70 ml molasses
black-bread-recipe,3.0,14.8,unsalted butter
black-bread-recipe,2.0,14.8,fine grain sea salt
black-bread-recipe,0.0,-1.0,~2 cups / 150 g coarsely grated carrot (2 large)
black-bread-recipe,1.3,236.6,/ 150 g rye flour
black-bread-recipe,0.0,-1.0,~3 1/4 cup / 15 oz / 425 g bread flour (or unbleached all -purpose flour)
black-bread-recipe,0.0,-1.0,olive oil for kneading and oiling baking sheet
black-bread-recipe,2.0,14.8,buttermilk
chickpea-rice-soup,0.5,236.6,extra-virgin olive oil
chickpea-rice-soup,12.0,-1.0,garlic cloves
chickpea-rice-soup,3.0,-1.0,shallots
chickpea-rice-soup,1.5,14.8,red chile flakes
chickpea-rice-soup,0.5,236.6,peanuts
chickpea-rice-soup,0.0,-1.0,Salt to taste
chickpea-rice-soup,2.0,-1.0,small onions
chickpea-rice-soup,2.0,14.8,extra-virgin olive oil
chickpea-rice-soup,1.5,236.6,white rice
chickpea-rice-soup,15.0,28.4,can chickpeas
chickpea-rice-soup,1.0,-1.0,large bunch kale
chickpea-rice-soup,3.0,14.8,fine grain sea salt
chickpea-rice-soup,2.0,-1.0,lemons
chickpea-rice-soup,0.0,0.23,of turmeric
turmeric-tea,0.3,236.6,/ 80 ml good
turmeric-tea,2.5,14.8,dried turmeric
turmeric-tea,0.0,-1.0,lemon
turmeric-tea,0.0,-1.0,lots of freshly ground black pepper
heirloom-tomato-salad,2.0,453.6,/ 1 kg tomatoes ( a mix of small heirlooms & cherry tomatoes)
heirloom-tomato-salad,0.25,236.6,/ 60 ml extra virgin olive oil
heirloom-tomato-salad,1.0,14.8,brown sugar or maple syrup
heirloom-tomato-salad,0.0,-1.0,couple pinches of fine grain sea salt
heirloom-tomato-salad,0.3,236.6,toasted almond slices
heirloom-tomato-salad,2.0,14.8,capers
heirloom-tomato-salad,6.0,28.3,good mozzarella
heirloom-tomato-salad,0.0,-1.0,a handful of torn lettuce leaves
heirloom-tomato-salad,0.0,-1.0,generous drizzle of lemon olive oil or chive oil*
creamiest-vegan-soup,2.0,14.8,extra virgin olive oil
creamiest-vegan-soup,1.5,-1.0,yellow onions
creamiest-vegan-soup,1.5,14.8,fine grain sea salt
creamiest-vegan-soup,1.5,14.8,ground turmeric
creamiest-vegan-soup,7.0,236.6,water
creamiest-vegan-soup,1.0,-1.0,large head of cauliflower
creamiest-vegan-soup,2.0,14.8,nutritional yeast
creamiest-vegan-soup,0.0,-1.0,black pepper
creamiest-vegan-soup,2.0,236.6,yellow split peas
beet-caviar-recipe,4.0,-1.0,medium beets
beet-caviar-recipe,5.0,-1.0,plump dates
beet-caviar-recipe,2.0,14.8,cognac (bourbon
beet-caviar-recipe,4.0,-1.0,garlic cloves
beet-caviar-recipe,2.0,14.8,lemon juice
beet-caviar-recipe,0.5,236.6,chopped toasted walnuts
beet-caviar-recipe,0.75,14.8,fine grain sea salt
beet-caviar-recipe,3.0,14.8,creme fraiche
beet-caviar-recipe,0.0,-1.0,lots of freshly chopped chives
green-lentil-soup-recipe,2.0,14.8,unsalted butter
green-lentil-soup-recipe,1.0,-1.0,large yellow onion
green-lentil-soup-recipe,3.0,-1.0,garlic
green-lentil-soup-recipe,0.5,14.8,red pepper flakes
green-lentil-soup-recipe,5.5,236.6,/ 1.3 liters good-tasting vegetable broth or water
green-lentil-soup-recipe,1.5,236.6,/ 10.5 oz / 300 g green lentils or green split peas
green-lentil-soup-recipe,3.0,14.8,unsalted butter
green-lentil-soup-recipe,1.0,14.8,Indian curry powder
green-lentil-soup-recipe,0.5,236.6,/ 125 ml coconut milk
green-lentil-soup-recipe,0.0,-1.0,Fine-grain sea salt
green-lentil-soup-recipe,1.0,-1.0,bunch fresh chives
shepherds-pie-recipe,1.5,453.6,potatoes or sweet potatoes
shepherds-pie-recipe,0.6,236.6,full-fat coconut milk
shepherds-pie-recipe,0.0,-1.0,fine grain sea salt
shepherds-pie-recipe,1.0,14.8,coconut oil
shepherds-pie-recipe,1.0,-1.0,medium onion
shepherds-pie-recipe,4.0,-1.0,garlic
shepherds-pie-recipe,8.0,28.4,mushrooms
shepherds-pie-recipe,1.0,236.6,crushed tomatoes
shepherds-pie-recipe,2.0,14.8,garam masala
shepherds-pie-recipe,2.0,236.6,cooked yellow or green split peas
shepherds-pie-recipe,1.0,236.6,peas (fresh or frozen)
ginger-carrot-dressing,0.3,236.6,full-fat coconut milk
ginger-carrot-dressing,0.25,14.8,ground turmeric
ginger-carrot-dressing,5.0,14.8,peeled ginger
ginger-carrot-dressing,3.0,-1.0,medium farmers' market carrots
ginger-carrot-dressing,0.5,-1.0,of a serrano pepper
ginger-carrot-dressing,0.3,236.6,extra virgin olive oil
ginger-carrot-dressing,0.5,14.8,fine grain sea salt
ginger-carrot-dressing,2.0,14.8,toasted sesame oil
ginger-carrot-dressing,1.0,14.8,maple syrup
ginger-carrot-dressing,0.25,236.6,/ 60 ml brown rice vinegar
ginger-carrot-dressing,4.0,-1.0,small shallots
coconut-baked-oatmeal,3.0,14.8,unsalted butter or coconut oil
coconut-baked-oatmeal,2.0,-1.0,bananas
coconut-baked-oatmeal,1.0,-1.0,grapefruit
coconut-baked-oatmeal,2.0,236.6,rolled oats
coconut-baked-oatmeal,0.5,236.6,shredded coconut
coconut-baked-oatmeal,1.0,14.8,baking powder
coconut-baked-oatmeal,0.5,14.8,fine-grain salt
coconut-baked-oatmeal,0.3,236.6,maple syrup (or coconut nectar)
coconut-baked-oatmeal,1.0,236.6,full-fat coconut milk
coconut-baked-oatmeal,1.0,236.6,water
coconut-baked-oatmeal,1.0,-1.0,large egg
coconut-baked-oatmeal,2.0,14.8,vanilla extract
coconut-baked-oatmeal,3.0,-1.0,(blood) oranges
no-bone-broth-recipe,3.0,-1.0,(2-inch) pieces of kombu
no-bone-broth-recipe,8.0,236.6,water
no-bone-broth-recipe,1.0,-1.0,yellow onion
no-bone-broth-recipe,1.0,14.8,olive oil
no-bone-broth-recipe,1.0,-1.0,carrot
no-bone-broth-recipe,1.0,-1.0,leek
no-bone-broth-recipe,0.5,236.6,dried porcini
no-bone-broth-recipe,1.0,-1.0,(2-inch) piece of ginger
no-bone-broth-recipe,1.0,-1.0,(2-inch) piece of turmeric
no-bone-broth-recipe,1.0,-1.0,head garlic
no-bone-broth-recipe,2.0,14.8,dried
no-bone-broth-recipe,6.0,-1.0,sprigs of thyme
no-bone-broth-recipe,2.0,-1.0,bay leaves
no-bone-broth-recipe,1.0,14.8,black peppercorns
no-bone-broth-recipe,3.0,-1.0,dried red chiles
pickled-turmeric-eggs,1.3,236.6,apple cider vinegar
pickled-turmeric-eggs,0.5,236.6,water
pickled-turmeric-eggs,2.0,14.8,sugar
pickled-turmeric-eggs,1.0,14.8,fine grain salt
pickled-turmeric-eggs,2.0,14.8,ground turmeric
pickled-turmeric-eggs,0.5,-1.0,onion (or 4 shallots)
pickled-turmeric-eggs,1.0,14.8,whole peppercorns
pickled-turmeric-eggs,6.0,-1.0,hard-boiled eggs*
golden-beet-hummus-recipe,14.0,28.4,can chickpeas
golden-beet-hummus-recipe,1.0,-1.0,medium golden beet (raw)
golden-beet-hummus-recipe,6.0,14.8,fresh lemon juice (2 lemons)
golden-beet-hummus-recipe,4.0,-1.0,medium garlic cloves
golden-beet-hummus-recipe,0.25,14.8,fine grain sea salt
golden-beet-hummus-recipe,2.0,14.8,tahini
golden-beet-hummus-recipe,0.5,236.6,ice water
instant-pot-mushroom-stroganoff,1.0,14.8,caraway seeds
instant-pot-mushroom-stroganoff,0.3,236.6,vodka
instant-pot-mushroom-stroganoff,1.0,14.8,extra virgin olive oil
instant-pot-mushroom-stroganoff,1.0,-1.0,medium yellow onion
instant-pot-mushroom-stroganoff,3.0,-1.0,garlic cloves
instant-pot-mushroom-stroganoff,1.0,453.6,brown mushrooms
instant-pot-mushroom-stroganoff,2.0,14.8,tomato paste
instant-pot-mushroom-stroganoff,1.0,14.8,flour
instant-pot-mushroom-stroganoff,2.0,14.8,Dijon mustard
instant-pot-mushroom-stroganoff,0.75,14.8,fine grain sea salt
instant-pot-mushroom-stroganoff,0.5,14.8,freshly ground pepper
instant-pot-mushroom-stroganoff,1.75,236.6,mushroom broth (or vegetable broth)
instant-pot-mushroom-stroganoff,2.0,236.6,dried pasta (see headnotes)
instant-pot-mushroom-stroganoff,0.5,236.6,homemade cashew cream*
instant-pot-mushroom-stroganoff,0.0,-1.0,lots of dill
quick-vegan-enchiladas,1.0,14.8,extra virgin olive oil
quick-vegan-enchiladas,15.0,28.4,can sweet potato puree
quick-vegan-enchiladas,0.5,14.8,turmeric powder
quick-vegan-enchiladas,2.0,-1.0,medium cloves garlic
quick-vegan-enchiladas,1.0,14.8,taco seasoning
quick-vegan-enchiladas,0.75,14.8,fine grain sea salt
quick-vegan-enchiladas,1.0,-1.0,lemon
quick-vegan-enchiladas,8.0,-1.0,corn tortillas (6-inch)
quick-vegan-enchiladas,15.0,28.4,can black beans
quick-vegan-enchiladas,0.3,236.6,chopped black olives
quick-vegan-enchiladas,0.3,236.6,tahini
quick-vegan-enchiladas,0.5,236.6,sliced almonds
quick-vegan-enchiladas,1.5,236.6,chopped cilantro leaves
white-bean-soup-with-pesto-herb-dumplings,1.0,-1.0,large onion
white-bean-soup-with-pesto-herb-dumplings,2.0,-1.0,carrots
white-bean-soup-with-pesto-herb-dumplings,3.0,14.8,extra-virgin olive oil
white-bean-soup-with-pesto-herb-dumplings,0.5,236.6,whole wheat pastry flour
white-bean-soup-with-pesto-herb-dumplings,5.0,236.6,of water or vegetable broth
white-bean-soup-with-pesto-herb-dumplings,1.0,14.8,fine grain sea salt
white-bean-soup-with-pesto-herb-dumplings,14.0,28.4,can cannellini beans
white-bean-soup-with-pesto-herb-dumplings,1.0,236.6,almond milk (or whatever milk you like)
white-bean-soup-with-pesto-herb-dumplings,1.0,-1.0,egg
white-bean-soup-with-pesto-herb-dumplings,2.0,14.8,pesto
white-bean-soup-with-pesto-herb-dumplings,1.0,236.6,scallions basil lemongrass etc.) plus more for serving
white-bean-soup-with-pesto-herb-dumplings,1.5,236.6,whole wheat pastry flour
white-bean-soup-with-pesto-herb-dumplings,2.0,14.8,baking powder
white-bean-soup-with-pesto-herb-dumplings,0.5,14.8,fine grain sea salt
instant-pot-minestrone-soup-recipe,2.0,14.8,extra virgin olive oil
instant-pot-minestrone-soup-recipe,1.0,-1.0,medium onion
instant-pot-minestrone-soup-recipe,3.0,-1.0,carrots
instant-pot-minestrone-soup-recipe,3.0,-1.0,celery stalks
instant-pot-minestrone-soup-recipe,2.0,-1.0,medium cloves garlic
instant-pot-minestrone-soup-recipe,1.0,14.8,crushed red chile flakes
instant-pot-minestrone-soup-recipe,1.5,236.6,dried cannellini beans
instant-pot-minestrone-soup-recipe,5.0,-1.0,medium waxy potatoes
instant-pot-minestrone-soup-recipe,3.0,-1.0,chunk of Parmesan rind
instant-pot-minestrone-soup-recipe,8.0,236.6,of water
instant-pot-minestrone-soup-recipe,1.0,-1.0,medium bunch kale or chard
instant-pot-minestrone-soup-recipe,1.25,236.6,crushed tomatoes
instant-pot-minestrone-soup-recipe,1.0,14.8,fine grain sea salt
instant-pot-minestrone-soup-recipe,0.0,-1.0,chopped black olives
mushroom-casserole,0.5,453.6,(8 ounces) brown mushrooms
mushroom-casserole,1.0,-1.0,large onion
mushroom-casserole,3.0,-1.0,garlic
mushroom-casserole,3.0,236.6,cooked brown rice
mushroom-casserole,2.0,-1.0,large eggs
mushroom-casserole,1.0,236.6,cottage cheese
mushroom-casserole,0.5,236.6,yogurt or sour cream
mushroom-casserole,0.5,14.8,fine grain sea salt
mushroom-casserole,0.3,236.6,freshly grated Parmesan cheese
perfect-healthy-granola-recipe,2.0,236.6,rolled oats
perfect-healthy-granola-recipe,5.0,14.8,black cocoa powder or cocoa powder
perfect-healthy-granola-recipe,0.25,236.6,sunflower seeds
perfect-healthy-granola-recipe,0.25,236.6,white sesame seeds
perfect-healthy-granola-recipe,0.25,236.6,quinoa crispies
perfect-healthy-granola-recipe,0.25,236.6,cacao nibs
perfect-healthy-granola-recipe,0.5,14.8,salt
perfect-healthy-granola-recipe,0.5,236.6,aquafaba*
perfect-healthy-granola-recipe,1.0,14.8,extra virgin olive oil
perfect-healthy-granola-recipe,0.3,236.6,runny honey
perfect-healthy-granola-recipe,1.0,14.8,vanilla extract
perfect-healthy-granola-recipe,0.5,236.6,unsweetened toasted coconut flakes
pasta-with-baby-kale-toasted-pumpkin-seeds-and-pesto,8.0,28.4,box of short pasta
pasta-with-baby-kale-toasted-pumpkin-seeds-and-pesto,1.0,236.6,pesto
pasta-with-baby-kale-toasted-pumpkin-seeds-and-pesto,3.0,236.6,of baby kale
pasta-with-baby-kale-toasted-pumpkin-seeds-and-pesto,3.0,-1.0,green onions
pasta-with-baby-kale-toasted-pumpkin-seeds-and-pesto,1.0,236.6,of toasted pumpkin seeds (or pepitas)
pasta-with-baby-kale-toasted-pumpkin-seeds-and-pesto,0.0,-1.0,Zest of 1-2 lemons
saag-paneer-recipe,1.5,453.6,fresh (baby) spinach
saag-paneer-recipe,2.0,14.8,ghee
saag-paneer-recipe,12.0,28.3,paneer cheese
saag-paneer-recipe,2.0,-1.0,medium onions
saag-paneer-recipe,0.0,-1.0,scant 1/2 teaspoon fine grain sea salt
