,Year,Month,State,Genus Species,Serotype or Genotype,Etiology Status,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,Contaminated Ingredient,Class,Type,Group,Food,Allergy
14697,2006.0,1.0,California,Clostridium perfringens,,Confirmed,Prison/jail,59.0,0.0,0.0,miscellaneous,,,,,,
14698,2005.0,8.0,Utah,Salmonella enterica,Enteritidis,Suspected,Private home/residence,7.0,0.0,0.0,"ice cream, homemade",egg,,,,,
14699,2006.0,2.0,New York,Clostridium perfringens,,Suspected,,8.0,0.0,0.0,"refried beans, unspecified; rice, unspecified",legume; rice,,,,,
14700,2005.0,10.0,Washington,,,,Restaurant - other or unknown type,6.0,0.0,0.0,chicken dishes,,,,,,
14701,2006.0,2.0,Georgia,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,17.0,0.0,0.0,"sour cream; cheddar cheese, unspecified; chips, tortilla",,,,,,
14702,2006.0,2.0,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Other (describe in remarks),9.0,0.0,0.0,"pastry, unspecified",,,,,,
14703,2006.0,2.0,New York,,,,Restaurant - other or unknown type,7.0,1.0,0.0,"chicken, fried",,,,,,
14704,2006.0,2.0,New York,Campylobacter unknown,,Confirmed,Other (describe in remarks),2.0,0.0,0.0,"whole milk, unpasteurized",milk,,,,,
14705,2006.0,1.0,Florida,,,,Restaurant - other or unknown type,26.0,0.0,0.0,,,,,,,
14706,2006.0,2.0,Oregon,Listeria monocytogenes,,Confirmed,,2.0,1.0,1.0,,,,,,,
14707,2006.0,2.0,Oregon,Norovirus unknown,,Confirmed,"Restaurant - other or unknown type; Fair, festival, other temp or mobile services",6.0,0.0,0.0,"oysters, raw","oysters, raw",,,,,
14708,2006.0,2.0,Illinois,Norovirus Genogroup I,,Confirmed,Banquet Facility (food prepared and served on-site),28.0,0.0,0.0,"tap water; green salad; mozarella, unspecified",,,,,,
14709,2006.0,2.0,Montana,,,,Restaurant - other or unknown type,5.0,,,,,,,,,
14710,2005.0,2.0,Pennsylvania,Salmonella enterica,Typhimurium,Confirmed,Other (describe in remarks),8.0,3.0,0.0,"carrots, unspecified",,,,,,
14711,2005.0,8.0,Minnesota,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,27.0,6.0,0.0,stuffed chicken,,,,,,
14712,2005.0,11.0,Minnesota,Norovirus Genogroup I,,Confirmed,Private home/residence,6.0,0.0,0.0,"ham, unspecified",,,,,,
14713,2005.0,9.0,Florida,,,,Grocery store,8.0,,,,,,,,,
14714,2006.0,2.0,Maryland,,,,Private home/residence; Other (describe in remarks),4.0,0.0,0.0,,,,,,,
14715,2006.0,1.0,Minnesota,Norovirus Genogroup I,,Confirmed,Banquet Facility (food prepared and served on-site),19.0,0.0,0.0,salad bar; buffet,,,,,,
14716,2006.0,2.0,Minnesota,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,4.0,0.0,0.0,,,,,,,
14717,2006.0,2.0,Ohio,,,,Restaurant - other or unknown type,2.0,,,,,,,,,
14718,2006.0,2.0,Ohio,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,2.0,0.0,0.0,,,,,,,
14719,2006.0,2.0,Ohio,,,,Restaurant - other or unknown type,4.0,,,,,,,,,
14720,2006.0,2.0,Ohio,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,24.0,1.0,0.0,"sandwich, turkey",,,,,,
14721,2005.0,2.0,Massachusetts,,,,Restaurant - other or unknown type,25.0,,,,,,,,,
14722,2006.0,2.0,Missouri,,,,Private home/residence,140.0,0.0,0.0,"spaghetti, unspecified; spaghetti, unspecified",pasta; pasta,,,,,
14723,2005.0,11.0,Colorado,Shigella boydii,unknown,Suspected,Restaurant - other or unknown type,2.0,0.0,0.0,"sandwich, deli",,,,,,
14724,2006.0,1.0,Colorado,Campylobacter unknown,,Suspected,Grocery store,4.0,0.0,0.0,,,,,,,
14725,2006.0,1.0,Colorado,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,4.0,0.0,0.0,"sandwich, other specialty",,,,,,
14726,2005.0,7.0,Pennsylvania,Clostridium perfringens; Bacillus cereus,,Confirmed; Suspected,Caterer (food prepared off-site from where served),22.0,0.0,0.0,pasta salad,vine-stalk eg. tomato; root (eg. potato); pasta; sauces/ dressings,,,,,
14727,2005.0,2.0,Massachusetts,Norovirus Genogroup I,GI_1,Confirmed,Restaurant - other or unknown type,16.0,,,"sandwich, beef; sandwich, tuna fish; sandwich, deli; house salad",,,,,,
14728,2006.0,2.0,Tennessee,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,6.0,0.0,0.0,,,,,,,
14729,2005.0,3.0,Pennsylvania,Salmonella enterica,Chincol,Confirmed,Private home/residence,3.0,3.0,0.0,"eggs, raw",,,,,,
14730,2005.0,12.0,Colorado,Campylobacter jejuni,,Confirmed,Other (describe in remarks),22.0,0.0,0.0,"whole milk, unpasteurized",milk,,,,,
14731,2005.0,10.0,Florida,Salmonella enterica,,Confirmed,Private home/residence,8.0,3.0,0.0,macaroni salad,,,,,,
14732,2005.0,11.0,California,Hepatitis A,,Confirmed,Restaurant - other or unknown type,5.0,0.0,0.0,unspecified vegetables,"vegetables, unspecified",,,,,
14733,2005.0,10.0,Pennsylvania,Norovirus Genogroup I,,Confirmed,Other (describe in remarks),118.0,,,potato salad,root (eg. potato); sauces/ dressings,,,,,
14734,2005.0,6.0,Pennsylvania,Salmonella enterica,Muenchen,Confirmed,Restaurant - other or unknown type,9.0,3.0,0.0,"sandwich, chicken; green salad",leafy green; vine-stalk eg. tomato; leafy green; vine-stalk eg. tomato,,,,,
14735,2006.0,3.0,Montana,,,,,6.0,,,,,,,,,
14736,2005.0,8.0,Florida,Salmonella enterica,,Confirmed,Private home/residence,36.0,0.0,0.0,"pork, bbq",,,,,,
14737,2005.0,2.0,Michigan,,,,Restaurant - other or unknown type,3.0,,,,,,,,,
14738,2006.0,2.0,Florida,,,,Restaurant - other or unknown type,3.0,,,"chicken, unspecified",,,,,,
14739,2006.0,2.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"meat/egg-based salads, unspecified",,,,,,
14740,2006.0,2.0,Florida,Staphylococcus unknown,,Suspected,Restaurant - other or unknown type,2.0,,,"fish, dolphin",,,,,,
14741,2006.0,2.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"lobster, unspecified; shrimp, unspecified",,,,,,
14742,2004.0,12.0,Massachusetts,Other - Virus,,Confirmed,Other (describe in remarks),210.0,4.0,0.0,,,,,,,
14743,2006.0,3.0,Maryland,,,,Restaurant - other or unknown type,5.0,0.0,0.0,"cheese, pasteurized",cheese,,,,,
14744,2006.0,1.0,Washington,Clostridium perfringens,,Suspected,Private home/residence,32.0,0.0,0.0,"beef, other",beef,,,,,
14745,2006.0,2.0,Washington,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,6.0,0.0,0.0,,,,,,,
14746,2006.0,2.0,Oregon,Salmonella enterica,Braenderup,Confirmed,Restaurant - other or unknown type,4.0,0.0,0.0,bean sprouts,sprouts,,,,,
14747,2006.0,2.0,Florida,Norovirus Genogroup II,unknown,Suspected,Private home/residence,44.0,0.0,0.0,,,,,,,
14748,2006.0,1.0,Florida,,,,Caterer (food prepared off-site from where served),14.0,2.0,0.0,seafood-based salad unspecified,,,,,,
14749,2005.0,5.0,Oklahoma,,,,Restaurant - other or unknown type,7.0,0.0,0.0,,,,,,,
14750,2005.0,5.0,Oklahoma,,,,Restaurant - other or unknown type,23.0,0.0,0.0,"beef, bbq",,,,,,
14751,2005.0,5.0,Oklahoma,,,,Caterer (food prepared off-site from where served),4.0,0.0,0.0,,,,,,,
14752,2006.0,1.0,California,Other - Bacterium,,Suspected,Restaurant - other or unknown type,4.0,0.0,0.0,"burrito, unspecified",,,,,,
14753,2006.0,3.0,Illinois,,,,Caterer (food prepared off-site from where served),16.0,0.0,0.0,"sandwich, vegetable-based",,,,,,
14754,2005.0,3.0,Oklahoma,Norovirus unknown,,Suspected,Private home/residence,9.0,0.0,0.0,"meat, unspecified",,,,,,
14755,2005.0,5.0,Oklahoma,Campylobacter jejuni,,Confirmed,Caterer (food prepared off-site from where served),28.0,1.0,0.0,"fajita, chicken; fajita, beef; onions; peppers, unspecified",,,,,,
14756,2006.0,2.0,California,Other - Bacterium,,Suspected,Restaurant - other or unknown type,6.0,,,,,,,,,
14757,2005.0,10.0,Republic of Palau,,,,Private home/residence,3.0,0.0,0.0,,,,,,,
14758,2006.0,1.0,Florida,Staphylococcus unknown,,Suspected,Restaurant - other or unknown type,2.0,,,"sandwich, deli",,,,,,
14759,2006.0,2.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"fish sandwich, unspecified",,,,,,
14760,2006.0,2.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"taco, unspecified",,,,,,
14761,2006.0,2.0,Florida,,,,Restaurant - other or unknown type,2.0,,,milkshake,,,,,,
14762,2006.0,2.0,Minnesota,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2.0,1.0,0.0,"tuna, unspecified",,,,,,
14763,2005.0,11.0,Florida,Salmonella enterica,,Confirmed,Private home/residence,10.0,,,other vegetable,,,,,,
14764,2005.0,11.0,Florida,,,,Restaurant - other or unknown type,9.0,,,"pizza, meat and vegetable",,,,,,
14765,2005.0,6.0,Oklahoma,Campylobacter jejuni,,Confirmed,Restaurant - other or unknown type; Private home/residence; Grocery store,11.0,1.0,0.0,,,,,,,
14766,2005.0,1.0,Florida,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,7.0,,,"oysters, raw; key lime pie",,,,,,
14767,2005.0,6.0,Florida,,,,Restaurant - other or unknown type,16.0,,,,,,,,,
14768,2005.0,6.0,Florida,,,,Restaurant - other or unknown type,10.0,,,,,,,,,
14769,2005.0,3.0,Utah,,,,Restaurant - other or unknown type; Private home/residence,14.0,0.0,0.0,"refried beans, unspecified",legume,,,,,
14770,2005.0,5.0,Massachusetts,,,,Caterer (food prepared off-site from where served),98.0,0.0,0.0,chicken dishes; strawberries,,,,,,
14771,2006.0,1.0,Arizona,Norovirus Genogroup II,GII_4 other,Suspected,Restaurant - other or unknown type,18.0,0.0,0.0,,,,,,,
14772,2006.0,1.0,Arizona,Hepatitis A,,Confirmed,Restaurant - other or unknown type,13.0,4.0,0.0,,,,,,,
14773,2006.0,2.0,Michigan,,,,Restaurant - other or unknown type,5.0,0.0,0.0,,,,,,,
14774,2006.0,2.0,Michigan,,,,School/college/university,100.0,0.0,0.0,"ground beef, sloppy joe",,,,,,
14775,2006.0,1.0,Florida,,,,Restaurant - other or unknown type,4.0,0.0,0.0,speciality salads unspecified,,,,,,
14776,2006.0,3.0,Ohio,,,,Private home/residence,8.0,0.0,0.0,"stew/chili, other",,,,,,
14777,2005.0,6.0,Massachusetts,Cyclospora cayatenensis,,Suspected,Restaurant - other or unknown type; Banquet Facility (food prepared and served on-site),16.0,0.0,0.0,,,,,,,
14778,2006.0,1.0,California,Norovirus Genogroup II,unknown,Confirmed,Private home/residence; Caterer (food prepared off-site from where served); Religious facility,23.0,0.0,0.0,alcohol,,,,,,
14779,2006.0,2.0,Arizona,Clostridium perfringens,,Confirmed,Prison/jail,249.0,0.0,0.0,"burrito, turkey",,,,,,
14780,2006.0,2.0,Minnesota,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type; Private home/residence; Banquet Facility (food prepared and served on-site),8.0,0.0,0.0,,,,,,,
14781,2006.0,2.0,Minnesota,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,6.0,0.0,0.0,,,,,,,
14782,2006.0,3.0,Minnesota,Norovirus Genogroup I,,Confirmed,Private home/residence,14.0,1.0,0.0,,,,,,,
14783,2006.0,3.0,Minnesota,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,7.0,0.0,0.0,,,,,,,
14784,2005.0,4.0,Hawaii,Staphylococcus aureus,,Suspected,Grocery store,8.0,2.0,0.0,spam,,,,,,
14785,2005.0,9.0,North Carolina,Norovirus unknown,,Confirmed,Camp,53.0,1.0,0.0,,,,,,,
14786,2005.0,10.0,North Carolina,,,,Restaurant - other or unknown type,16.0,0.0,0.0,potato salad,,,,,,
14787,2006.0,1.0,North Carolina,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,42.0,,,mixed fruit,,,,,,
14788,2006.0,1.0,North Carolina,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,9.0,0.0,0.0,"ground beef, other",,,,,,
14789,2006.0,3.0,Tennessee,,,,Restaurant - other or unknown type,3.0,0.0,0.0,,,,,,,
14790,2006.0,3.0,Tennessee,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,80.0,0.0,0.0,,,,,,,
14791,2006.0,1.0,California,Giardia intestinalis,,Confirmed,Religious facility,48.0,,,,,,,,,
14792,2006.0,3.0,Oregon,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,2.0,0.0,0.0,"oysters, raw",,,,,,
14793,2005.0,11.0,North Carolina,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,27.0,,,,,,,,,
14794,2005.0,12.0,North Carolina,Norovirus unknown,,Confirmed,Private home/residence,20.0,,,,,,,,,
14795,2006.0,3.0,Illinois,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),17.0,0.0,0.0,,,,,,,
14796,2006.0,3.0,Illinois,,,,Restaurant - other or unknown type,3.0,0.0,0.0,,,,,,,
14797,2006.0,3.0,Tennessee,Norovirus Genogroup II,unknown,Confirmed,Camp,25.0,0.0,0.0,,,,,,,
14798,2006.0,2.0,Florida,,,,Restaurant - other or unknown type,5.0,0.0,0.0,"tuna, unspecified",,,,,,
14799,2006.0,3.0,Mississippi,Salmonella enterica,Heidelberg,Confirmed,Grocery store,25.0,12.0,0.0,macaroni and cheese,,,,,,
14800,2006.0,3.0,Washington,,,,Restaurant - other or unknown type,7.0,0.0,0.0,,,,,,,
14801,2006.0,2.0,Washington,,,,Restaurant - other or unknown type,3.0,1.0,0.0,"ethnic style, unspecified",,,,,,
14802,2006.0,3.0,Florida,Ciguatoxin,,Confirmed,Private home/residence,8.0,3.0,0.0,"grouper, black",fin fish,,,,,
14803,2006.0,2.0,Pennsylvania,Norovirus unknown,,Suspected,Unknown,4.0,0.0,0.0,,,,,,,
14804,2005.0,12.0,Illinois,,,,Restaurant - other or unknown type,6.0,0.0,0.0,,,,,,,
14805,2006.0,3.0,Florida,,,,Restaurant - other or unknown type,4.0,,,oysters,,,,,,
14806,2006.0,2.0,North Carolina,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,9.0,2.0,0.0,eggs benedict,,,,,,
14807,2006.0,1.0,California,Other - Bacterium,,Suspected,Grocery store,4.0,0.0,0.0,fried foods,,,,,,
14808,2006.0,2.0,California,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,15.0,0.0,0.0,,,,,,,
14809,2006.0,2.0,Virginia,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,12.0,0.0,0.0,,,,,,,
14810,2006.0,2.0,California,,,,Restaurant - other or unknown type,11.0,0.0,0.0,"salsa, unspecified",,,,,,
14811,2006.0,2.0,Florida,Norovirus Genogroup II,unknown,Suspected,Restaurant - other or unknown type,9.0,0.0,0.0,,,,,,,
14812,2005.0,12.0,California,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,2.0,0.0,0.0,"salad, other",,,,,,
14813,2006.0,2.0,California,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,3.0,,,,,,,,,
14814,2006.0,4.0,Illinois,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type; Other (describe in remarks),11.0,0.0,0.0,,,,,,,
14815,2006.0,3.0,Illinois,,,,Restaurant - other or unknown type,6.0,0.0,0.0,,,,,,,
14816,2006.0,4.0,Illinois,,,,Private home/residence; Caterer (food prepared off-site from where served); Religious facility,39.0,0.0,0.0,,,,,,,
14817,2006.0,3.0,Illinois,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,13.0,1.0,0.0,vegetable-based salads unspecified,,,,,,
14818,2006.0,3.0,Illinois,Clostridium perfringens,,Confirmed,Restaurant - other or unknown type,8.0,0.0,0.0,"burrito, beef",,,,,,
14819,2006.0,3.0,New York,,,,Restaurant - other or unknown type,3.0,0.0,0.0,chutney,,,,,,
14820,2006.0,3.0,Illinois,,,,Restaurant - other or unknown type,4.0,0.0,0.0,,,,,,,
14821,2006.0,3.0,Ohio,Other - Chemical/Toxin,,Suspected,Private home/residence,3.0,,,coffee,,,,,,
14822,2006.0,1.0,Colorado,Campylobacter jejuni,,Confirmed,,3.0,0.0,0.0,"oysters, raw","oysters, raw",,,,,
14823,2006.0,3.0,Ohio,,,,Restaurant - other or unknown type,2.0,0.0,0.0,,,,,,,
14824,2006.0,3.0,Ohio,,,,Restaurant - other or unknown type,2.0,0.0,0.0,,,,,,,
14825,2006.0,3.0,Ohio,,,,Restaurant - other or unknown type,2.0,0.0,0.0,"chicken, other",,,,,,
14826,2006.0,4.0,Ohio,,,,Private home/residence,7.0,1.0,0.0,,,,,,,
14827,2006.0,4.0,Rhode Island,Norovirus unknown,,Confirmed,Banquet Facility (food prepared and served on-site),99.0,0.0,0.0,lettuce based salads,leafy green,,,,,
14828,2006.0,3.0,Florida,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,2.0,,,"lemonade, unspecified",,,,,,
14829,2006.0,3.0,Florida,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,3.0,,,"chile relleno, unspecified",,,,,,
14830,2006.0,1.0,Virginia,Norovirus unknown,,Confirmed,Private home/residence,24.0,,,,,,,,,
14831,2005.0,9.0,North Carolina,,,,Restaurant - other or unknown type,12.0,,,,,,,,,
14832,2005.0,11.0,North Carolina,,,,,18.0,,,,,,,,,
14833,2006.0,4.0,Illinois,,,,Restaurant - other or unknown type,5.0,0.0,0.0,,,,,,,
14834,2006.0,2.0,Arkansas,Salmonella enterica,Typhimurium,Confirmed,Restaurant - other or unknown type,161.0,7.0,0.0,"chicken, teriyaki; sushi, unspecified",chicken,,,,,
14835,2006.0,3.0,California,Other - Bacterium,,Suspected,Restaurant - other or unknown type,6.0,0.0,0.0,taco meat,,,,,,
14836,2006.0,4.0,Illinois,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Private home/residence; Grocery store,20.0,0.0,0.0,,,,,,,
14837,2006.0,2.0,New York,,,,Banquet Facility (food prepared and served on-site),15.0,0.0,0.0,,,,,,,
14838,2006.0,3.0,New York,,,,Restaurant - other or unknown type,18.0,0.0,0.0,"chicken, buffalo wings",chicken,,,,,
14839,2006.0,1.0,New York,,,,Restaurant - other or unknown type,16.0,0.0,0.0,chicken,,,,,,
14840,2006.0,4.0,New Hampshire,Norovirus unknown,,Suspected,Private home/residence; Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served); Grocery store,25.0,0.0,0.0,,,,,,,
14841,2006.0,3.0,Florida,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,2.0,,,buffet,,,,,,
14842,2006.0,4.0,Florida,Bacillus cereus,,Suspected,Restaurant - other or unknown type,2.0,,,buffet,,,,,,
14843,2006.0,1.0,New York,,,,Restaurant - other or unknown type,16.0,3.0,0.0,,,,,,,
14844,2006.0,2.0,California,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),16.0,0.0,0.0,multiple foods,,,,,,
14845,2006.0,1.0,Pennsylvania,Salmonella enterica,Berta,Confirmed,Restaurant - other or unknown type; Long-term care/nursing home/assisted living facility; Hospital,16.0,4.0,0.0,tomatoes,,,,,,
14846,2006.0,4.0,Tennessee,Norovirus Genogroup II,unknown,Confirmed,,16.0,0.0,0.0,,,,,,,
14847,2006.0,4.0,Florida,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2.0,,,"fish, mahi mahi",,,,,,
14848,2006.0,4.0,Florida,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,5.0,,,"sandwich, beef",,,,,,
14849,2006.0,4.0,Florida,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,3.0,,,"pizza, cheese",,,,,,
14850,2006.0,4.0,Minnesota,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,5.0,0.0,0.0,"refried beans, unspecified",,,,,,
14851,2006.0,4.0,Minnesota,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,9.0,1.0,0.0,"bread, unspecified",,,,,,
14852,2005.0,6.0,California,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - other or unknown type,6.0,0.0,0.0,"chicken, other",,,,,,
14853,2006.0,3.0,Pennsylvania,Norovirus unknown,,Confirmed,Unknown,3.0,0.0,0.0,,,,,,,
14854,2006.0,4.0,Illinois,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,8.0,0.0,0.0,,,,,,,
14855,2005.0,4.0,California,Clostridium perfringens,,Confirmed,Private home/residence,17.0,0.0,0.0,other food,,,,,,
14856,2005.0,5.0,California,Clostridium perfringens,,Suspected,Restaurant - other or unknown type; Private home/residence,40.0,1.0,0.0,"beef, smoked",,,,,,
14857,2006.0,4.0,Tennessee,Norovirus Genogroup II,unknown,Confirmed,Caterer (food prepared off-site from where served),70.0,1.0,0.0,coleslaw,,,,,,
14858,2006.0,4.0,Florida,Norovirus Genogroup II,unknown,Confirmed,School/college/university,228.0,,,,,,,,,
14859,2006.0,4.0,Florida,,,,Private home/residence,15.0,,,,,,,,,
14860,2006.0,3.0,Colorado,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,44.0,0.0,0.0,,,,,,,
14861,2006.0,4.0,Illinois,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,23.0,0.0,0.0,ice,,,,,,
14862,2006.0,1.0,North Carolina,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,20.0,0.0,0.0,,,,,,,
14863,2006.0,3.0,North Carolina,,,,Caterer (food prepared off-site from where served),10.0,0.0,0.0,house salad,vine-stalk eg. tomato,,,,,
14864,2006.0,4.0,Florida,,,,Private home/residence,3.0,0.0,0.0,black tip,,,,,,
14865,2006.0,4.0,Florida,,,,Restaurant - other or unknown type,4.0,0.0,0.0,,,,,,,
14866,2006.0,1.0,Michigan,Norovirus Genogroup I,GI_1,Confirmed,Restaurant - other or unknown type,495.0,8.0,0.0,,,,,,,
14867,2006.0,4.0,Tennessee,Norovirus Genogroup II,unknown,Confirmed,Caterer (food prepared off-site from where served),27.0,0.0,0.0,,,,,,,
14868,2006.0,3.0,New Hampshire,Salmonella enterica,Java,Confirmed,Other (describe in remarks),3.0,0.0,0.0,,,,,,,
14869,2006.0,1.0,Michigan,,,,Other (describe in remarks),38.0,0.0,0.0,house salad,,,,,,
14870,2006.0,4.0,Oregon,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Caterer (food prepared off-site from where served),7.0,0.0,0.0,"chicken, baked",chicken,,,,,
14871,2006.0,4.0,Oregon,Norovirus unknown,,Suspected,Restaurant - other or unknown type,15.0,0.0,0.0,,,,,,,
14872,2006.0,5.0,Oregon,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,11.0,0.0,0.0,,,,,,,
14873,2006.0,3.0,North Carolina,Campylobacter unknown,,Confirmed,Unknown,13.0,,,,,,,,,
